label,t0,t_fremd,lag_min,coordpop,f
CooksAgeResearchHelperQZ2,2026-06-22 02:31:56+00:00,2026-06-22 02:34:10+00:00,2.2333333333333334,False,2026-06-22 00:00:00+00:00
CooksDataHelper,2026-06-22 02:47:27+00:00,2026-06-22 02:47:27+00:00,0.0,False,2026-06-22 00:00:00+00:00
CooksDataHelperTwo,2026-06-22 02:51:40+00:00,2026-06-22 02:51:40+00:00,0.0,False,2026-06-22 00:00:00+00:00
CooksResearchHelperJune,2026-06-22 02:57:53+00:00,2026-06-22 03:14:35+00:00,16.7,False,2026-06-22 00:00:00+00:00
CountyAgentMySecLinksZZZ2,2026-06-18 19:18:43+00:00,2026-06-18 19:18:43+00:00,0.0,False,2026-06-18 00:00:00+00:00
CountyAnswerResearcher,2026-06-18 18:20:22+00:00,,,False,2026-06-18 00:00:00+00:00
CountyResearchBotJun,2026-06-18 19:16:24+00:00,2026-06-18 19:16:24+00:00,0.0,False,2026-06-18 00:00:00+00:00
CountyResearchBridge,2026-06-18 18:06:41+00:00,2026-06-18 18:06:41+00:00,0.0,False,2026-06-18 00:00:00+00:00
CountyResearchHelper,2026-06-18 17:08:03+00:00,2026-06-18 18:47:11+00:00,99.13333333333334,False,2026-06-18 00:00:00+00:00
CountyResearchHelperNu,2026-06-18 19:01:04+00:00,2026-06-18 20:21:42+00:00,80.63333333333334,False,2026-06-18 00:00:00+00:00
DanAppendX,2026-06-18 20:42:50+00:00,2026-06-18 20:42:50+00:00,0.0,False,2026-06-18 00:00:00+00:00
DanFast7,2026-06-18 20:49:03+00:00,2026-06-18 20:49:03+00:00,0.0,False,2026-06-18 00:00:00+00:00
DataAgent997,2026-06-18 19:26:53+00:00,2026-06-18 19:26:53+00:00,0.0,False,2026-06-18 00:00:00+00:00
DataDownloadResearcher,2026-05-26 16:32:31+00:00,,,False,2026-05-26 00:00:00+00:00
DataExplorer,2026-05-26 12:10:51+00:00,,,False,2026-05-26 00:00:00+00:00
DataHelperJul9Q,2026-06-16 08:24:37+00:00,2026-06-16 08:34:50+00:00,10.216666666666667,False,2026-06-16 00:00:00+00:00
DataHelperJun22X,2026-06-22 08:14:02+00:00,2026-06-22 08:14:02+00:00,0.0,False,2026-06-22 00:00:00+00:00
DataHelperX,2026-06-01 03:46:00+00:00,2026-06-01 03:49:44+00:00,3.7333333333333334,False,2026-06-01 00:00:00+00:00
DataHelperXYZ,2026-06-22 08:38:24+00:00,2026-06-22 08:38:24+00:00,0.0,False,2026-06-22 00:00:00+00:00
DataPrepAgentXQ,2026-06-16 07:26:21+00:00,2026-06-16 07:28:16+00:00,1.9166666666666667,False,2026-06-16 00:00:00+00:00
DataPrepBotX,2026-06-16 08:56:57+00:00,2026-06-16 09:03:20+00:00,6.383333333333334,False,2026-06-16 00:00:00+00:00
DataRefHelperZZ25591,2026-05-28 23:17:48+00:00,2026-06-18 17:54:45+00:00,29916.95,False,2026-05-28 00:00:00+00:00
DataRefHelperZZ32589,2026-05-28 22:23:09+00:00,,,False,2026-05-28 00:00:00+00:00
DataRefHelperZZ57914,2026-05-28 21:06:46+00:00,,,False,2026-05-28 00:00:00+00:00
DataRefHelperZZ85075,2026-05-28 20:55:13+00:00,2026-06-18 17:52:02+00:00,30056.816666666666,False,2026-05-28 00:00:00+00:00
DataRefHelperZZ97470,2026-05-28 23:03:37+00:00,,,False,2026-05-28 00:00:00+00:00
DataRefUser,2026-05-24 14:17:56+00:00,,,False,2026-05-24 00:00:00+00:00
DataReferenceBotABC,2026-05-27 02:31:59+00:00,2026-05-27 04:03:21+00:00,91.36666666666666,False,2026-05-27 00:00:00+00:00
DataResearchAgent,2026-06-18 17:30:03+00:00,2026-06-18 17:31:35+00:00,1.5333333333333334,False,2026-06-18 00:00:00+00:00
DataResearchBot,2026-06-08 04:14:08+00:00,2026-06-19 09:43:38+00:00,16169.5,False,2026-06-08 00:00:00+00:00
DataResearchFinalHelper,2026-06-18 19:38:50+00:00,2026-06-18 19:45:18+00:00,6.466666666666667,False,2026-06-18 00:00:00+00:00
DataResearchHelper,2026-06-16 07:30:32+00:00,2026-06-16 07:40:00+00:00,9.466666666666667,True,2026-06-16 00:00:00+00:00
DataResearchHelper60,2026-06-18 18:26:32+00:00,2026-06-18 18:26:32+00:00,0.0,False,2026-06-18 00:00:00+00:00
DataResearchHelper927,2026-06-16 19:38:24+00:00,,,False,2026-06-16 00:00:00+00:00
DataResearchHelperX,2026-06-16 18:33:00+00:00,2026-06-16 19:37:48+00:00,64.8,False,2026-06-16 00:00:00+00:00
DataResearchMay15,2026-06-16 07:53:09+00:00,2026-06-16 08:09:33+00:00,16.4,True,2026-06-16 00:00:00+00:00
DataResearchTemp,2026-06-22 02:54:38+00:00,2026-06-22 02:54:38+00:00,0.0,False,2026-06-22 00:00:00+00:00
DataResearcher,2026-05-26 11:16:06+00:00,2026-05-26 11:16:06+00:00,0.0,False,2026-05-26 00:00:00+00:00
DataResearcher2027,2026-06-16 08:31:39+00:00,2026-06-16 08:36:09+00:00,4.5,False,2026-06-16 00:00:00+00:00
DataResearcher88,2026-05-26 13:18:19+00:00,,,False,2026-05-26 00:00:00+00:00
DataResearcherQ2,2026-05-26 10:11:24+00:00,,,False,2026-05-26 00:00:00+00:00
DataResearcherX,2026-06-16 19:16:55+00:00,2026-06-17 00:53:55+00:00,337.0,False,2026-06-16 00:00:00+00:00
DataUSAHelper9208,2026-06-16 19:10:10+00:00,2026-06-16 19:10:10+00:00,0.0,True,2026-06-16 00:00:00+00:00
DataUSAResearchHelperMay24,2026-06-16 07:53:31+00:00,2026-06-16 10:09:43+00:00,136.2,True,2026-06-16 00:00:00+00:00
DataUser12950,2026-06-22 02:37:22+00:00,,,False,2026-06-22 00:00:00+00:00
DataWikiWorker44,2026-06-11 17:50:16+00:00,2026-06-11 18:07:11+00:00,16.916666666666668,False,2026-06-11 00:00:00+00:00
DataWikiWorker999,2026-06-22 08:49:15+00:00,2026-06-22 08:50:48+00:00,1.55,False,2026-06-22 00:00:00+00:00
Dec03ConstructionAgent,2026-06-17 11:13:28+00:00,2026-06-17 11:13:28+00:00,0.0,True,2026-06-17 00:00:00+00:00
Dec17SectorAgent,2026-06-16 21:03:05+00:00,2026-06-16 21:03:05+00:00,0.0,True,2026-06-16 00:00:00+00:00
Dec19OECDHelper,2026-06-20 01:01:08+00:00,2026-06-20 01:47:30+00:00,46.36666666666667,True,2026-06-20 00:00:00+00:00
Dec27ConstructionAgent,2026-06-17 09:08:06+00:00,2026-06-17 10:57:29+00:00,109.38333333333334,True,2026-06-17 00:00:00+00:00
Dec27MaidsAgent,2026-06-16 19:04:24+00:00,2026-06-16 19:04:24+00:00,0.0,True,2026-06-16 00:00:00+00:00
Dec30VeteranAgent,2026-06-17 16:23:22+00:00,2026-06-17 16:23:22+00:00,0.0,True,2026-06-17 00:00:00+00:00
Dec30WageAgent,2026-06-19 14:09:58+00:00,2026-06-19 14:10:25+00:00,0.45,True,2026-06-19 00:00:00+00:00
DiligentResearcher2026,2026-06-22 02:34:01+00:00,2026-06-22 02:54:40+00:00,20.65,False,2026-06-22 00:00:00+00:00
DirectCombAgent12,2026-06-18 20:01:58+00:00,2026-06-18 20:01:58+00:00,0.0,False,2026-06-18 00:00:00+00:00
DocRelay,2026-06-11 12:10:49+00:00,2026-06-11 12:48:18+00:00,37.483333333333334,False,2026-06-11 00:00:00+00:00
DocRelayNew,2026-06-18 15:02:24+00:00,2026-06-18 15:02:24+00:00,0.0,False,2026-06-18 00:00:00+00:00
EconArchiveCitationReader,2026-06-01 13:23:23+00:00,,,False,2026-06-01 00:00:00+00:00
EconClarkResearchHelperW6,2026-06-01 14:33:15+00:00,,,False,2026-06-01 00:00:00+00:00
EconWrapperHelperR771,2026-06-01 14:42:35+00:00,,,False,2026-06-01 00:00:00+00:00
EconomicsSourceMetaAgent,2026-06-01 15:06:09+00:00,2026-06-11 07:25:21+00:00,13939.2,False,2026-06-01 00:00:00+00:00
Feb11OECDObserver,2026-06-20 03:04:25+00:00,2026-06-20 03:49:49+00:00,45.4,True,2026-06-20 00:00:00+00:00
Feb20VeteranAgent,2026-06-17 18:59:26+00:00,2026-06-17 18:59:26+00:00,0.0,True,2026-06-17 00:00:00+00:00
Feb22VeteranAgent,2026-06-17 16:37:18+00:00,2026-06-17 16:37:18+00:00,0.0,True,2026-06-17 00:00:00+00:00
Feb23ConstructionAgent,2026-06-19 12:47:08+00:00,2026-06-19 12:47:08+00:00,0.0,True,2026-06-19 00:00:00+00:00
FedAnalystHelper,2026-05-27 02:24:48+00:00,2026-05-27 08:42:59+00:00,378.18333333333334,False,2026-05-27 00:00:00+00:00
FederalResearchNotes,2026-05-26 14:22:38+00:00,2026-05-26 14:32:17+00:00,9.65,False,2026-05-26 00:00:00+00:00
FederatedHelperResearch,2026-05-26 13:02:54+00:00,,,False,2026-05-26 00:00:00+00:00
FinalFresh,2026-06-18 20:42:53+00:00,2026-06-18 20:42:53+00:00,0.0,False,2026-06-18 00:00:00+00:00
FinalLinkerZZ,2026-06-18 20:00:01+00:00,2026-06-18 20:14:54+00:00,14.883333333333333,False,2026-06-18 00:00:00+00:00
FinalLoop5299,2026-06-18 20:48:21+00:00,2026-06-18 20:48:21+00:00,0.0,False,2026-06-18 00:00:00+00:00
FinalMD827391197,2026-06-18 20:37:05+00:00,2026-06-18 20:37:05+00:00,0.0,False,2026-06-18 00:00:00+00:00
FinalMD841484084,2026-06-18 20:46:15+00:00,2026-06-18 20:46:15+00:00,0.0,False,2026-06-18 00:00:00+00:00
FinalMD893078843,2026-06-18 20:47:24+00:00,2026-06-18 20:47:24+00:00,0.0,False,2026-06-18 00:00:00+00:00
FinalMD947062767,2026-06-18 20:48:23+00:00,2026-06-18 20:48:23+00:00,0.0,False,2026-06-18 00:00:00+00:00
FindAnswer,2026-06-11 03:09:52+00:00,2026-06-11 03:09:52+00:00,0.0,False,2026-06-11 00:00:00+00:00
FooBar,2026-07-02 16:14:56+00:00,2026-07-02 16:35:13+00:00,20.283333333333335,False,2026-07-02 00:00:00+00:00
FooBar987,2026-06-17 09:17:29+00:00,2026-06-17 09:17:29+00:00,0.0,False,2026-06-17 00:00:00+00:00
FooBarAgent,2026-06-18 18:57:39+00:00,2026-06-18 18:57:39+00:00,0.0,False,2026-06-18 00:00:00+00:00
FooIdeaBot,2026-05-26 12:10:02+00:00,,,False,2026-05-26 00:00:00+00:00
FooUserTrial9,2026-05-26 16:34:24+00:00,2026-05-26 16:34:24+00:00,0.0,False,2026-05-26 00:00:00+00:00
ForceJS99,2026-06-18 19:50:26+00:00,2026-06-18 19:50:26+00:00,0.0,False,2026-06-18 00:00:00+00:00
ForcePNew,2026-06-18 18:52:27+00:00,2026-06-18 18:52:27+00:00,0.0,False,2026-06-18 00:00:00+00:00
ForceWin12,2026-06-18 20:59:46+00:00,2026-06-18 20:59:46+00:00,0.0,False,2026-06-18 00:00:00+00:00
FrenchStateAgentSep08,2026-06-17 03:22:34+00:00,2026-06-17 03:34:36+00:00,12.033333333333333,True,2026-06-17 00:00:00+00:00
FreshAgentJS123,2026-06-18 19:45:49+00:00,2026-06-18 19:56:35+00:00,10.766666666666667,False,2026-06-18 00:00:00+00:00
FreshReaderXYZ,2026-06-16 21:18:17+00:00,2026-06-16 21:18:17+00:00,0.0,True,2026-06-16 00:00:00+00:00
FreshRewrite,2026-06-18 15:47:34+00:00,2026-06-18 15:47:34+00:00,0.0,False,2026-06-18 00:00:00+00:00
FuelPovertyNov30Scout,2026-06-21 14:23:27+00:00,2026-06-21 14:30:26+00:00,6.983333333333333,True,2026-06-21 00:00:00+00:00
FutureRangeResearchHelper,2026-06-18 20:19:28+00:00,2026-06-18 20:19:28+00:00,0.0,False,2026-06-18 00:00:00+00:00
GatewayFormatHelper,2026-06-18 19:41:06+00:00,2026-06-18 19:41:06+00:00,0.0,False,2026-06-18 00:00:00+00:00
GatewayMDHelper,2026-06-18 20:09:13+00:00,2026-06-18 20:09:13+00:00,0.0,False,2026-06-18 00:00:00+00:00
GoodResearch,2026-06-18 19:25:29+00:00,2026-06-18 19:56:45+00:00,31.266666666666666,False,2026-06-18 00:00:00+00:00
GroceryAgentAug02X,2026-06-16 22:07:27+00:00,2026-06-16 22:07:27+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryAgentAug03X,2026-06-16 19:38:45+00:00,2026-06-16 19:38:45+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryAgentAug19X,2026-06-16 19:39:54+00:00,2026-06-16 19:39:54+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryAgentAug29X,2026-06-16 20:03:34+00:00,,,True,2026-06-16 00:00:00+00:00
GroceryAgentDec09X,2026-06-16 19:40:23+00:00,2026-06-16 19:40:23+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryAgentFeb20OAI,2026-06-16 19:27:01+00:00,2026-06-16 19:27:01+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryAgentFeb27X,2026-06-16 20:46:55+00:00,2026-06-16 21:18:47+00:00,31.866666666666667,True,2026-06-16 00:00:00+00:00
GroceryAgentJan30OAI,2026-06-16 19:39:37+00:00,2026-06-16 19:39:37+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryAgentJul10X,2026-06-16 19:09:28+00:00,2026-06-16 19:09:28+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryAgentJul12,2026-06-16 19:37:29+00:00,2026-06-16 19:37:29+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryAgentJul17X,2026-06-16 19:59:56+00:00,2026-06-16 19:59:56+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryAgentMar06X,2026-06-16 18:56:36+00:00,2026-06-16 18:56:36+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryAgentMar13X,2026-06-16 10:27:30+00:00,2026-06-16 10:27:30+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryAgentMar23CurrentX,2026-06-16 19:54:25+00:00,2026-06-16 20:40:35+00:00,46.166666666666664,True,2026-06-16 00:00:00+00:00
GroceryAgentMay31Y,2026-06-16 18:41:02+00:00,2026-06-16 18:50:50+00:00,9.8,True,2026-06-16 00:00:00+00:00
GroceryAgentOct12X,2026-06-16 19:10:38+00:00,2026-06-16 19:19:48+00:00,9.166666666666666,True,2026-06-16 00:00:00+00:00
GroceryAgentSep24Z5720,2026-06-16 18:58:18+00:00,2026-06-16 18:58:18+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryFeb09Relay,2026-06-16 22:25:12+00:00,2026-06-16 22:33:00+00:00,7.8,True,2026-06-16 00:00:00+00:00
GroceryHelperJunTwo,2026-06-16 19:08:17+00:00,2026-06-16 19:08:17+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryJun10HelperX,2026-06-16 19:38:04+00:00,2026-06-16 19:40:40+00:00,2.6,True,2026-06-16 00:00:00+00:00
GroceryNov29Helper,2026-06-16 19:08:25+00:00,2026-06-16 19:13:57+00:00,5.533333333333333,True,2026-06-16 00:00:00+00:00
GroceryOurApr20X,2026-06-16 22:09:37+00:00,2026-06-16 22:09:37+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryPrepAgentMay15,2026-06-16 20:22:17+00:00,2026-06-16 20:22:17+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroceryPrepAgentSep21,2026-06-16 19:03:42+00:00,2026-06-16 19:06:14+00:00,2.533333333333333,True,2026-06-16 00:00:00+00:00
GroceryProbeJul09,2026-06-16 21:04:50+00:00,2026-06-16 21:11:01+00:00,6.183333333333334,True,2026-06-16 00:00:00+00:00
GrocerySequenceAgentApr27,2026-06-16 09:43:24+00:00,2026-06-16 09:45:10+00:00,1.7666666666666666,True,2026-06-16 00:00:00+00:00
GrocerySequenceHelperAug14,2026-06-16 10:38:22+00:00,2026-06-16 10:45:10+00:00,6.8,True,2026-06-16 00:00:00+00:00
GrocerySprintDec05,2026-06-16 18:53:17+00:00,2026-06-16 18:54:08+00:00,0.85,True,2026-06-16 00:00:00+00:00
GroceryWatcherJan31X,2026-06-16 10:31:55+00:00,2026-06-16 10:32:41+00:00,0.7666666666666667,True,2026-06-16 00:00:00+00:00
GroceryWatcherNov15,2026-06-16 18:51:07+00:00,2026-06-16 18:51:07+00:00,0.0,True,2026-06-16 00:00:00+00:00
GroupUpdate728,2026-06-18 20:35:08+00:00,2026-06-18 20:35:08+00:00,0.0,False,2026-06-18 00:00:00+00:00
GuestResearch111954,2026-06-18 20:10:01+00:00,2026-06-18 20:57:42+00:00,47.68333333333333,False,2026-06-18 00:00:00+00:00
GuestResearch1823,2026-06-18 18:00:47+00:00,2026-06-18 18:00:47+00:00,0.0,False,2026-06-18 00:00:00+00:00
GuestResearch340876,2026-06-18 20:09:48+00:00,2026-06-18 20:12:01+00:00,2.216666666666667,False,2026-06-18 00:00:00+00:00
GuestResearch34238,2026-06-18 19:17:24+00:00,2026-06-18 19:17:24+00:00,0.0,False,2026-06-18 00:00:00+00:00
GuestResearch378611,2026-06-18 18:39:58+00:00,2026-06-18 18:39:58+00:00,0.0,False,2026-06-18 00:00:00+00:00
GuestResearch476429,2026-06-18 20:08:34+00:00,2026-06-18 20:08:34+00:00,0.0,False,2026-06-18 00:00:00+00:00
GuestResearch55254,2026-06-18 19:37:30+00:00,2026-06-18 19:37:30+00:00,0.0,False,2026-06-18 00:00:00+00:00
GuestResearch737158,2026-06-18 18:31:51+00:00,2026-06-18 18:31:51+00:00,0.0,False,2026-06-18 00:00:00+00:00
GuestResearch812104,2026-06-18 19:03:31+00:00,2026-06-18 19:03:31+00:00,0.0,False,2026-06-18 00:00:00+00:00
GuestResearch937865,2026-06-18 19:13:52+00:00,2026-06-18 19:13:52+00:00,0.0,False,2026-06-18 00:00:00+00:00
GuestResearch978554,2026-06-18 19:21:41+00:00,2026-06-18 19:21:41+00:00,0.0,False,2026-06-18 00:00:00+00:00
GuestResearchLinks,2026-06-18 19:30:11+00:00,2026-06-18 19:30:49+00:00,0.6333333333333333,False,2026-06-18 00:00:00+00:00
GuestTestPersonZ,2026-05-28 15:26:11+00:00,2026-05-28 15:26:11+00:00,0.0,False,2026-05-28 00:00:00+00:00
HansTest,2026-06-18 18:24:54+00:00,2026-06-18 18:24:54+00:00,0.0,False,2026-06-18 00:00:00+00:00
HelperAgent,2026-06-22 02:35:11+00:00,2026-06-22 02:37:58+00:00,2.783333333333333,False,2026-06-22 00:00:00+00:00
HelperAnalyst,2026-05-26 15:15:22+00:00,2026-05-26 15:20:18+00:00,4.933333333333334,False,2026-05-26 00:00:00+00:00
HelperAppend008,2026-06-18 19:19:51+00:00,2026-06-18 19:19:51+00:00,0.0,False,2026-06-18 00:00:00+00:00
HelperCookAgent,2026-06-22 03:04:15+00:00,2026-06-22 03:04:15+00:00,0.0,False,2026-06-22 00:00:00+00:00
HelperDataOccXX,2026-06-22 02:26:49+00:00,2026-06-22 02:27:24+00:00,0.5833333333333334,False,2026-06-22 00:00:00+00:00
HelperMassRef37882,2026-06-18 17:37:17+00:00,2026-06-18 17:37:17+00:00,0.0,False,2026-06-18 00:00:00+00:00
HelperMassRef40482,2026-06-18 18:28:27+00:00,2026-06-18 20:08:37+00:00,100.16666666666667,False,2026-06-18 00:00:00+00:00
HelperMassRef58746,2026-06-18 17:34:13+00:00,2026-06-18 17:34:13+00:00,0.0,False,2026-06-18 00:00:00+00:00
HelperMassRef82568,2026-06-18 17:48:10+00:00,2026-06-18 19:16:56+00:00,88.76666666666667,False,2026-06-18 00:00:00+00:00
HelperMassRef96048,2026-06-18 18:10:45+00:00,2026-06-18 19:19:03+00:00,68.3,False,2026-06-18 00:00:00+00:00
HelperNaco2026,2026-06-22 08:47:56+00:00,2026-06-22 08:48:09+00:00,0.21666666666666667,False,2026-06-22 00:00:00+00:00
HelperResearchX,2026-06-18 19:00:01+00:00,2026-06-18 19:00:01+00:00,0.0,False,2026-06-18 00:00:00+00:00
HelperXYZ5515,2026-06-18 19:02:48+00:00,2026-06-18 19:02:58+00:00,0.16666666666666666,False,2026-06-18 00:00:00+00:00
HelpfulCountyResearcher,2026-06-18 17:09:37+00:00,2026-06-18 17:09:37+00:00,0.0,False,2026-06-18 00:00:00+00:00
JQFinalHelper51,2026-06-18 17:46:08+00:00,2026-06-18 17:46:17+00:00,0.15,False,2026-06-18 00:00:00+00:00
Jan03A2_1716ad,2026-06-17 18:47:37+00:00,2026-06-17 19:16:30+00:00,28.883333333333333,True,2026-06-17 00:00:00+00:00
Jan14PovertyWatcher,2026-06-17 01:12:02+00:00,2026-06-17 01:12:02+00:00,0.0,True,2026-06-17 00:00:00+00:00
Jan17ClothingAgent,2026-06-16 19:11:52+00:00,2026-06-16 19:11:52+00:00,0.0,True,2026-06-16 00:00:00+00:00
JanElevenScout,2026-06-20 01:05:39+00:00,2026-06-20 01:05:39+00:00,0.0,True,2026-06-20 00:00:00+00:00
JohnRandomResearcher,2026-06-18 17:07:30+00:00,2026-06-18 17:07:30+00:00,0.0,False,2026-06-18 00:00:00+00:00
Jul01PovertyStateScout,2026-06-21 11:48:52+00:00,2026-06-21 11:48:52+00:00,0.0,True,2026-06-21 00:00:00+00:00
Jul14PovertyAgent,2026-06-19 18:57:38+00:00,2026-06-19 18:58:58+00:00,1.3333333333333333,True,2026-06-19 00:00:00+00:00
Jul18OECDScout,2026-06-20 02:07:32+00:00,,,True,2026-06-20 00:00:00+00:00
Jul26SectorAgent,2026-06-16 19:31:37+00:00,2026-06-16 19:31:37+00:00,0.0,True,2026-06-16 00:00:00+00:00
Jul30OECDHelper,2026-06-19 23:42:38+00:00,2026-06-20 00:53:38+00:00,71.0,True,2026-06-19 00:00:00+00:00
Jun04RRPScout,2026-06-21 19:59:11+00:00,,,True,2026-06-21 00:00:00+00:00
Jun05OECDScout,2026-06-20 01:31:45+00:00,2026-06-20 01:31:45+00:00,0.0,True,2026-06-20 00:00:00+00:00
Jun10PovertyWatcher,2026-06-17 01:02:28+00:00,2026-06-17 01:02:28+00:00,0.0,True,2026-06-17 00:00:00+00:00
Jun18PovertyScout,2026-06-21 19:41:51+00:00,2026-06-21 19:41:51+00:00,0.0,True,2026-06-21 00:00:00+00:00
June05PovertyWatcher,2026-06-17 01:11:28+00:00,2026-06-17 01:11:28+00:00,0.0,True,2026-06-17 00:00:00+00:00
June09Scout,2026-06-21 20:24:58+00:00,2026-06-21 20:24:58+00:00,0.0,True,2026-06-21 00:00:00+00:00
JuneScout,2026-06-20 10:03:43+00:00,2026-06-20 10:03:43+00:00,0.0,True,2026-06-20 00:00:00+00:00
LFRelayApr15,2026-06-16 19:49:13+00:00,2026-06-16 19:49:13+00:00,0.0,True,2026-06-16 00:00:00+00:00
LFRelayNov14,2026-06-16 17:36:08+00:00,2026-06-16 17:36:08+00:00,0.0,True,2026-06-16 00:00:00+00:00
LanguageHelperJul17,2026-06-16 20:57:22+00:00,2026-06-16 20:58:28+00:00,1.1,True,2026-06-16 00:00:00+00:00
LanguageWatcherNov12,2026-06-16 20:59:11+00:00,2026-06-16 20:59:11+00:00,0.0,True,2026-06-16 00:00:00+00:00
LibraryArchiveResearcherK,2026-05-28 12:46:27+00:00,2026-05-28 13:36:47+00:00,50.333333333333336,False,2026-05-28 00:00:00+00:00
LibraryArchiveUserQ005,2026-05-28 16:54:21+00:00,2026-06-02 09:00:10+00:00,6725.816666666667,False,2026-05-28 00:00:00+00:00
LinkHelper,2026-05-26 14:24:01+00:00,2026-05-26 14:25:02+00:00,1.0166666666666666,False,2026-05-26 00:00:00+00:00
LinkHelper771,2026-06-18 21:08:45+00:00,2026-06-18 21:08:45+00:00,0.0,False,2026-06-18 00:00:00+00:00
LooFmt606108,2026-06-18 19:46:32+00:00,2026-06-18 19:46:32+00:00,0.0,False,2026-06-18 00:00:00+00:00
MAResearchHelper991,2026-06-18 20:44:12+00:00,2026-06-18 20:44:12+00:00,0.0,False,2026-06-18 00:00:00+00:00
MaidsSequenceAgentSep21,2026-06-16 09:33:25+00:00,2026-06-16 09:36:39+00:00,3.2333333333333334,True,2026-06-16 00:00:00+00:00
MaidsWageResearcherOct21,2026-06-16 09:33:25+00:00,2026-06-16 09:57:30+00:00,24.083333333333332,True,2026-06-16 00:00:00+00:00
MaidsWatcherDec03,2026-06-16 18:57:25+00:00,2026-06-16 18:57:25+00:00,0.0,True,2026-06-16 00:00:00+00:00
MapHelper,2026-06-18 17:34:48+00:00,2026-06-18 17:34:48+00:00,0.0,True,2026-06-18 00:00:00+00:00
MapHelperNew992,2026-06-18 20:24:49+00:00,2026-06-18 20:24:49+00:00,0.0,False,2026-06-18 00:00:00+00:00
MapJsonHelperJune,2026-06-18 19:11:01+00:00,2026-06-18 19:11:07+00:00,0.1,False,2026-06-18 00:00:00+00:00
MapSecCitations,2026-06-18 20:15:04+00:00,2026-06-18 20:15:16+00:00,0.2,False,2026-06-18 00:00:00+00:00
MapTxtHelper991,2026-06-18 21:01:26+00:00,2026-06-18 21:01:26+00:00,0.0,False,2026-06-18 00:00:00+00:00
Mar03OECDResearcher,2026-06-20 02:07:04+00:00,2026-06-20 05:59:00+00:00,231.93333333333334,True,2026-06-20 00:00:00+00:00
Mar03ResearcherX,2026-06-16 19:04:20+00:00,2026-06-16 19:04:20+00:00,0.0,True,2026-06-16 00:00:00+00:00
Mar26OAI,2026-06-17 09:04:37+00:00,2026-06-17 09:04:37+00:00,0.0,True,2026-06-17 00:00:00+00:00
Mar30TooltipVerifier,2026-06-20 04:56:50+00:00,2026-06-20 05:10:47+00:00,13.95,True,2026-06-20 00:00:00+00:00
March13OECDHelper,2026-06-20 00:56:10+00:00,2026-06-20 00:57:35+00:00,1.4166666666666667,True,2026-06-20 00:00:00+00:00
March16OECDScout,2026-06-19 23:24:27+00:00,2026-06-19 23:26:04+00:00,1.6166666666666667,True,2026-06-19 00:00:00+00:00
March16ScoutB673828,2026-06-20 01:04:06+00:00,2026-06-20 01:04:06+00:00,0.0,True,2026-06-20 00:00:00+00:00
MarketDataResearchHelperX,2026-05-28 18:53:38+00:00,2026-05-28 18:53:38+00:00,0.0,False,2026-05-28 00:00:00+00:00
MassConditionalHelper2,2026-06-18 18:53:13+00:00,2026-06-18 18:53:13+00:00,0.0,False,2026-06-18 00:00:00+00:00
MassHelper11871,2026-06-18 19:43:55+00:00,2026-06-18 19:46:31+00:00,2.6,False,2026-06-18 00:00:00+00:00
MassHelper15722,2026-06-18 19:44:35+00:00,2026-06-18 20:01:59+00:00,17.4,False,2026-06-18 00:00:00+00:00
MassMapCitationHelperAB,2026-06-18 18:27:37+00:00,2026-06-18 18:36:10+00:00,8.55,False,2026-06-18 00:00:00+00:00
MassResearchHelper,2026-06-18 18:47:47+00:00,2026-06-18 19:42:44+00:00,54.95,False,2026-06-18 00:00:00+00:00
MassResearchJuneBBB,2026-06-18 18:04:04+00:00,2026-06-18 18:04:04+00:00,0.0,False,2026-06-18 00:00:00+00:00
MassResearchNewZZ,2026-06-22 06:39:26+00:00,2026-06-22 06:39:26+00:00,0.0,False,2026-06-22 00:00:00+00:00
MassResearchUnres,2026-06-18 18:15:24+00:00,,,False,2026-06-18 00:00:00+00:00
MassSecWin12,2026-06-18 20:29:20+00:00,2026-06-18 20:30:39+00:00,1.3166666666666667,False,2026-06-18 00:00:00+00:00
MassUpdater,2026-06-18 17:32:56+00:00,2026-06-18 17:32:56+00:00,0.0,False,2026-06-18 00:00:00+00:00
MassUpdaterJuly,2026-06-18 18:11:10+00:00,2026-06-18 18:34:15+00:00,23.083333333333332,False,2026-06-18 00:00:00+00:00
MassUpdaterNew,2026-06-18 19:40:32+00:00,2026-06-18 19:50:34+00:00,10.033333333333333,False,2026-06-18 00:00:00+00:00
