name,feat,source,topic,month,cohort_date,role,org,round,longnum
ClothingLiveState3RelayMay29,cohort_date+month+num+role+topic,False,True,True,True,True,False,False,False
ClothingMar29LiveC3,cohort_date+month+num+role+topic,False,True,True,True,True,False,False,False
ClothingSequenceScoutTest,role+topic,False,True,False,False,True,False,False,False
ClothingTexasMar19X194748,cohort_date+longnum+month+topic,False,True,True,True,False,False,False,True
ClothingYearsBridgeQX,role+topic,False,True,False,False,True,False,False,False
CombinedPovertyPlaceProofZ1,num+role+topic,False,True,False,False,True,False,False,False
ConstructionAZUTCONMR5LiveJul19,cohort_date+month+num+role+round+topic,False,True,True,True,True,False,True,False
ConstructionCohortSep11Q917,cohort_date+month+num+topic,False,True,True,True,False,False,False,False
ConstructionHelperJun03TestX,cohort_date+month+num+role+topic,False,True,True,True,True,False,False,False
Context,none,False,False,False,False,False,False,False,False
Continue5501,longnum,False,False,False,False,False,False,False,True
ContinueFutureOpenAIMD99871,longnum,False,False,False,False,False,False,False,True
ContinueFutureOpenAIMD99872,longnum,False,False,False,False,False,False,False,True
ContinueFutureOpenAIMD99873,longnum,False,False,False,False,False,False,False,True
ContinueLoadNextJune1990001,longnum+month,False,False,True,False,False,False,False,True
ContinueLoadNextJune1990002,longnum+month,False,False,True,False,False,False,False,True
ContinueNewWordFmt21,num,False,False,False,False,False,False,False,False
ConverterNoSchemeLinks,none,False,False,False,False,False,False,False,False
CookAPI599,num,False,False,False,False,False,False,False,False
CookAgeApiLinks88771,longnum+source,True,False,False,False,False,False,False,True
CookAgeBridgeUniqueXYZ7788,longnum+role,False,False,False,False,True,False,False,True
CookAgeDataBridgeUnique2028QZ,longnum+role,False,False,False,False,True,False,False,True
CookAgeLinksUnique424889,longnum,False,False,False,False,False,False,False,True
CookAgeLinksXYZ1782096050,longnum,False,False,False,False,False,False,False,True
CookAgeOAIJun22,cohort_date+month+num+org,False,False,True,True,False,True,False,False
CookAgeProof09999394,longnum+role,False,False,False,False,True,False,False,True
CookDataBridgeNewTestXYZ4521,longnum+role,False,False,False,False,True,False,False,True
CookDataFinal174276,longnum,False,False,False,False,False,False,False,True
CookDataFinal283705,longnum,False,False,False,False,False,False,False,True
CookDataLinkUnique33614,longnum+role,False,False,False,False,True,False,False,True
CookDataTestTry311557,longnum+role,False,False,False,False,True,False,False,True
CookDataTestTry826579,longnum+role,False,False,False,False,True,False,False,True
CookDataTestTry906573,longnum+role,False,False,False,False,True,False,False,True
CookDataURL81388376,longnum,False,False,False,False,False,False,False,True
CookLinkPreview99,num+role,False,False,False,False,True,False,False,False
CookLinkX777,num+role,False,False,False,False,True,False,False,False
CookNewLinksSubsetJun22CC,cohort_date+month+num,False,False,True,True,False,False,False,False
CookProofFinal4357866,longnum+role,False,False,False,False,True,False,False,True
CookProofFinal9141684,longnum+role,False,False,False,False,True,False,False,True
CookPumsBridge9918274,longnum+role,False,False,False,False,True,False,False,True
CookShort205100,longnum,False,False,False,False,False,False,False,True
CookSubsetValuesNowJune22DD,month+num,False,False,True,False,False,False,False,False
CookingDataXYZ987,num,False,False,False,False,False,False,False,False
CooksAgeWorkforceQuery2022,longnum,False,False,False,False,False,False,False,True
CorrectNext300725,longnum,False,False,False,False,False,False,False,True
CorrectNext301045,longnum,False,False,False,False,False,False,False,True
CorrectNext301650,longnum,False,False,False,False,False,False,False,True
CorrectNext301651,longnum,False,False,False,False,False,False,False,True
CorrectNext301980,longnum,False,False,False,False,False,False,False,True
CorrectNext302008,longnum,False,False,False,False,False,False,False,True
CorrectNext302950,longnum,False,False,False,False,False,False,False,True
CorrectTexasBridgeUniqueABC,role,False,False,False,False,True,False,False,False
CorsFresh1781795806,longnum,False,False,False,False,False,False,False,True
CorsLolDirect1781795597,longnum,False,False,False,False,False,False,False,True
CorsNext1781795903,longnum,False,False,False,False,False,False,False,True
CountyBridgeResearch2025B,longnum+org+role,False,False,False,False,True,True,False,True
CountyHacksAgentJun21,cohort_date+month+num+org+role,False,False,True,True,True,True,False,False
CountyJsonDirectResearch2026JuneX9,longnum+month+org,False,False,True,False,False,True,False,True
CountyLinksResearch,org,False,False,False,False,False,True,False,False
CountyQueryLink7771781804887,longnum+role,False,False,False,False,True,False,False,True
CountySmallNextBridge779,num+role,False,False,False,False,True,False,False,False
CountyVpsOuter1781794630,longnum,False,False,False,False,False,False,False,True
CountyVpsRef1781794314,longnum+role,False,False,False,False,True,False,False,True
CrawlerNavigationBridge2,num+role,False,False,False,False,True,False,False,False
CrawlerNavigationLinkTests,role,False,False,False,False,True,False,False,False
CrawlerPathLinksXYZ,none,False,False,False,False,False,False,False,False
DU2KvkaZDYCv,num,False,False,False,False,False,False,False,False
DZSELF0,num,False,False,False,False,False,False,False,False
DallasReferenceLinks,none,False,False,False,False,False,False,False,False
DanUnique7406,longnum,False,False,False,False,False,False,False,True
DanUnique7407,longnum,False,False,False,False,False,False,False,True
DataAfricaHealthMozambiqueYearsApr15OAI,cohort_date+month+num+org+topic,False,True,True,True,False,True,False,False
DataAfricaRainfedMozambiqueCoordOAI,org+role,False,False,False,False,True,True,False,False
DataAltTBlinkTestJX1192,longnum+role,False,False,False,False,True,False,False,True
DataApiLinkTest927,num+role+source,True,False,False,False,True,False,False,False
DataBridgeCashierBach2015Q,longnum+role,False,False,False,False,True,False,False,True
DataCooksAgeBridgeXYZ9,num+role,False,False,False,False,True,False,False,False
DataCooksGenderAgeLinksX851,num,False,False,False,False,False,False,False,False
DataEvidencePovertyTexas915,num+topic,False,True,False,False,False,False,False,False
DataEvidencePovertyTexas916,num+topic,False,True,False,False,False,False,False,False
DataNacPovertyBridgeXYZJune22,month+num+role+topic,False,True,True,False,True,False,False,False
DataOccupationSalaryLookupJun95206,cohort_date+longnum+month,False,False,True,True,False,False,False,True
DataPrepBotPumsSectors624,num,False,False,False,False,False,False,False,False
DataPrepScratchXQ,none,False,False,False,False,False,False,False,False
DataQueryTest,role,False,False,False,False,True,False,False,False
DataReferencesUSGovFY23BotA,num,False,False,False,False,False,False,False,False
DataResearchHelperTest,org+role,False,False,False,False,True,True,False,False
DataResearchMay26,cohort_date+month+num+org,False,False,True,True,False,True,False,False
DataUSA,source,True,False,False,False,False,False,False,False
DataUSAAgentNaco2015Bridge,longnum+org+role+source,True,False,False,False,True,True,False,True
DataUSAAggregateChecksMay20A,cohort_date+month+num+source,True,False,True,True,False,False,False,False
DataUSABridge20260121,longnum+role+source,True,False,False,False,True,False,False,True
DataUSABridgeQ9281,longnum+role+source,True,False,False,False,True,False,False,True
DataUSACashierSkillsRCAJan02Live,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSACashiersMastersSequenceCollabMay28,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSACashiersMastersSequenceLive3,num+role+source,True,False,False,False,True,False,False,False
DataUSACashiersMastersSequenceLive5,num+role+source,True,False,False,False,True,False,False,False
DataUSAClothing2m56LiveC3,num+role+source+topic,True,True,False,False,True,False,False,False
DataUSAClothing9m17Feb01Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothing9m17Mar02Relay,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothing9m17Nov14Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingAug29Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingCAAug08,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAClothingDec30Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingFeb14OurRun,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAClothingJan10Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingJan30Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingLive12m24Oct25,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingLive2m56Aug01,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingLive2m56C3,num+role+source+topic,True,True,False,False,True,False,False,False
DataUSAClothingLive2m56Jun28,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingLive2m56Mar19,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingLive2m56Nov07,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingLive9m17,num+role+source+topic,True,True,False,False,True,False,False,False
DataUSAClothingMar06Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingMay13Live2027,cohort_date+longnum+month+role+source+topic,True,True,True,True,True,False,False,True
DataUSAClothingNov25Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingSep29Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingSep30Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingSequenceCollabAug08,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAClothingStateSequenceCollabOct10,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAConnecticutSectorOct15,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAConstructionMay07Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAConstructionSequenceMar08,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAConstructionWageJun26Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAConstructionWageSep18Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSACook45375125,longnum+source,True,False,False,False,False,False,False,True
DataUSACook47189012,longnum+source,True,False,False,False,False,False,False,True
DataUSACooksAgeAgent930006,longnum+org+role+source,True,False,False,False,True,True,False,True
DataUSACooksAgeResearchJun22X6,cohort_date+month+num+org+source,True,False,True,True,False,True,False,False
DataUSACooksBridgeABC,role+source,True,False,False,False,True,False,False,False
DataUSADenominatorEvidenceMar17,cohort_date+month+num+source,True,False,True,True,False,False,False,False
DataUSAEduHealthNov19X,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAElPasoForeignBornJul23OAI,cohort_date+month+num+org+source,True,False,True,True,False,True,False,False
DataUSAEnrollmentAsianSequenceFeb21OAI,cohort_date+month+num+org+role+source+topic,True,True,True,True,True,True,False,False
DataUSAFinanceInsurance2022Jobs,longnum+source,True,False,False,False,False,False,False,True
DataUSAFrenchLanguageStateSequenceSep08,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryAliceLive,role+source+topic,True,True,False,False,True,False,False,False
DataUSAGroceryApr18Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryAug29Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryDec20Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryFeb09G5Urgent,cohort_date+month+num+round+source+topic,True,True,True,True,False,False,True,False
DataUSAGroceryG5ConfirmedMar19,cohort_date+month+num+round+source+topic,True,True,True,True,False,False,True,False
DataUSAGroceryG5ConfirmedMay31,cohort_date+month+num+round+source+topic,True,True,True,True,False,False,True,False
DataUSAGroceryG5ConfirmedMontana,num+round+source+topic,True,True,False,False,False,False,True,False
DataUSAGroceryG5Due203902May31,cohort_date+longnum+month+round+source+topic,True,True,True,True,False,False,True,True
DataUSAGroceryG5Jul17Live,cohort_date+month+num+role+round+source+topic,True,True,True,True,True,False,True,False
DataUSAGroceryG5LiveJan18Fast,cohort_date+month+num+role+round+source+topic,True,True,True,True,True,False,True,False
DataUSAGroceryG5Mar06,cohort_date+month+num+round+source+topic,True,True,True,True,False,False,True,False
DataUSAGroceryG5RelayNov08,cohort_date+month+num+role+round+source+topic,True,True,True,True,True,False,True,False
DataUSAGroceryG5SignalUrgentOct19,cohort_date+month+num+role+round+source+topic,True,True,True,True,True,False,True,False
DataUSAGroceryG5StatusOct28,cohort_date+month+num+round+source+topic,True,True,True,True,False,False,True,False
DataUSAGroceryGeorgiaX1781637413,longnum+source+topic,True,True,False,False,False,False,False,True
DataUSAGroceryJan08Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryJul09Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryJun15LiveX,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryLiveApr13X,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryLiveAug14,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryLiveRounds2027,longnum+role+source+topic,True,True,False,False,True,False,False,True
DataUSAGroceryMay25Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryNov08Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryNov26Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryOct01Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryOurDec23Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryRelayJul15X,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAGroceryRoundEndNov05,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAGrocerySequenceCollab2027,longnum+role+source+topic,True,True,False,False,True,False,False,True
DataUSAGrocerySequenceCollabOct22,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAHelperNaco123,num+role+source,True,False,False,False,True,False,False,False
DataUSAHubMay13X7,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSAIvyTuitionSequenceCollab2027,longnum+role+source,True,False,False,False,True,False,False,True
DataUSALangR5RelayOct23,cohort_date+month+num+role+round+source,True,False,True,True,True,False,True,False
DataUSALanguageApr10Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSALanguageAug12Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSALanguageDec27Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSALanguageFrench2022Values,longnum+source+topic,True,True,False,False,False,False,False,True
DataUSALanguageJan27Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSALanguageJul17R5,cohort_date+month+num+round+source+topic,True,True,True,True,False,False,True,False
DataUSALanguageJun27Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSALanguageLiveRound4,num+role+source+topic,True,True,False,False,True,False,False,False
DataUSALanguageNov14Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSALanguageNov22Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSALanguageOct14Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSALanguageOct21Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSALanguageQuerySeedAll,source+topic,True,True,False,False,False,False,False,False
DataUSALanguageR5LiveDec29,cohort_date+month+num+role+round+source+topic,True,True,True,True,True,False,True,False
DataUSALanguageR5Sep03Relay,cohort_date+month+num+role+round+source+topic,True,True,True,True,True,False,True,False
DataUSALanguageR5SignalNow,num+role+round+source+topic,True,True,False,False,True,False,True,False
DataUSALanguageSep01Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSALanguageSep05Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSALanguageSep18Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSALanguageSep29Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSALanguageSequenceFeb17,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSALinkBridge1782095600,longnum+role+source,True,False,False,False,True,False,False,True
DataUSALinkBridgeJun19,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSAMaidsLiveDec31,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAMaidsR3RelayDec27,cohort_date+month+num+role+round+source+topic,True,True,True,True,True,False,True,False
DataUSAMaidsSequenceLiveMay03,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAMaidsWageSequenceCollabOct21,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAMaidsWageSequenceCollabSep21,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAOAITexasPovertyAceJul30,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAOAITexasPovertyJul30Probier,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAOAITexasPovertyJulGetter,month+source+topic,True,True,True,False,False,False,False,False
DataUSAOccupationSalary6162R4Signal,longnum+role+round+source,True,False,False,False,True,False,True,True
DataUSAOccupationSalary6162R5Signal,longnum+role+round+source,True,False,False,False,True,False,True,True
DataUSAOccupationSalary6162SequenceJul18Live,cohort_date+longnum+month+role+source,True,False,True,True,True,False,False,True
DataUSAOccupationSalaryMar30Live,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSAPovertyAllMay21,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAPovertyApr27Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAPovertyBridgeApr09,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAPovertyCountySequenceFeb03,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAPovertyDec09Cohort2028,cohort_date+longnum+month+source+topic,True,True,True,True,False,False,False,True
DataUSAPovertyExtraMay20D,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAPovertyFeb11Cohort,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAPovertyJan09FastCohort,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAPovertyJan22Cohort,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAPovertyJan27Cohort,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAPovertyJul14Cohort178189,cohort_date+longnum+month+source+topic,True,True,True,True,False,False,False,True
DataUSAPovertyJul21Cohort,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAPovertyJuly05Cohort,month+num+source+topic,True,True,True,False,False,False,False,False
DataUSAPovertyJun10Cohort,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAPovertyJun26Relay,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAPovertyLiveSep15Midnight,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAPovertyMar06Cohort,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAPovertyMay24Cohort,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAPovertyR5FoundPitt,num+round+source+topic,True,True,False,False,False,False,True,False
DataUSAPovertyR5Jul05Confirmed,cohort_date+month+num+round+source+topic,True,True,True,True,False,False,True,False
DataUSAPovertyR5LiveSep13,cohort_date+month+num+role+round+source+topic,True,True,True,True,True,False,True,False
DataUSAPovertyR5Signal,num+role+round+source+topic,True,True,False,False,True,False,True,False
DataUSAPovertyR6QuerySep13,cohort_date+month+num+round+source+topic,True,True,True,True,False,False,True,False
DataUSAPovertySep13Cohort,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAPovertySep22Live178189,cohort_date+longnum+month+role+source+topic,True,True,True,True,True,False,False,True
DataUSAPovertyStateJul03Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAPovertyStateR5Signal,num+role+round+source+topic,True,True,False,False,True,False,True,False
DataUSAPovertyStateSequence2027,longnum+role+source+topic,True,True,False,False,True,False,False,True
DataUSAPovertyTexasCitiesAgentX,org+role+source+topic,True,True,False,False,True,True,False,False
DataUSAPovertyTexasLinksJun26,cohort_date+month+num+source+topic,True,True,True,True,False,False,False,False
DataUSAProd2013to2024Jul08Relay,cohort_date+longnum+month+role+source,True,False,True,True,True,False,False,True
DataUSAProdJul08Live2026,cohort_date+longnum+month+role+source,True,False,True,True,True,False,False,True
DataUSAProductionOccupationSequenceMar20,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSAQueryBridge927,num+role+source,True,False,False,False,True,False,False,False
DataUSAQueryBridgeFeb03Poverty1,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAQueryBridgeFeb03Poverty2,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAQueryBridgeFeb03Poverty3,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAQueryBridgeFeb03PovertyAll2021,cohort_date+longnum+month+role+source+topic,True,True,True,True,True,False,False,True
DataUSAQueryBridgeFeb03PovertyPage0,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSAQueryBridgeFeb08B,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSAQueryBridgeFeb08C,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSAQueryBridgeFeb08D,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSAQueryBridgeSep02,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSAQueryBridgeXQ9,num+role+source,True,False,False,False,True,False,False,False
DataUSAResearchBridgeAscii2026,longnum+org+role+source,True,False,False,False,True,True,False,True
DataUSAResearchLinksNacJune22,month+num+org+source,True,False,True,False,False,True,False,False
DataUSASLPSeqMay05,cohort_date+month+num+source,True,False,True,True,False,False,False,False
DataUSASLPSequenceDec05Live,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSASectorMay07Live,cohort_date+month+num+role+source+topic,True,True,True,True,True,False,False,False
DataUSASpeechPathEthnicityMar09,cohort_date+month+num+source,True,False,True,True,False,False,False,False
DataUSAStateSequenceCollab2027,longnum+role+source+topic,True,True,False,False,True,False,False,True
DataUSAStatusFeb03HelperXQ,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSATesseractProxyBreakthroughJul12,cohort_date+month+num+source,True,False,True,True,False,False,False,False
DataUSATexasWomenRacesBridge2026,longnum+role+source,True,False,False,False,True,False,False,True
DataUSATexasWomenRacesBridgeAug17,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSATimingProbeFeb17,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSATransportEquipmentLiveR3,num+role+round+source,True,False,False,False,True,False,True,False
DataUSATransportEquipmentSequenceJun11,cohort_date+month+num+role+source,True,False,True,True,True,False,False,False
DataUSAWarm44511Feb08X,cohort_date+longnum+month+source,True,False,True,True,False,False,False,True
DataUsaApiBridgeJunePlace,month+role+source,True,False,True,False,True,False,False,False
DataUsaGetBridge202856,longnum+role+source,True,False,False,False,True,False,False,True
DataUsaPovertyTexasAlphaMayTest,month+role+source+topic,True,True,True,False,True,False,False,False
DataWikiWorkerPageJuneIEEE,month,False,False,True,False,False,False,False,False
DatahuntTb,none,False,False,False,False,False,False,False,False
DatausaIncomeBridgeABC123,num+role+source+topic,True,True,False,False,True,False,False,False
DebugArchivePathCheckM7,num+role,False,False,False,False,True,False,False,False
Dec16OECDPrecision,cohort_date+month+num+source,True,False,True,True,False,False,False,False
DenomDirectProbeApr10,cohort_date+month+num+role,False,False,True,True,True,False,False,False
DirectJS111781797466,longnum,False,False,False,False,False,False,False,True
DirectJSMA1781797008,longnum,False,False,False,False,False,False,False,True
DirectPageNoScheme5544,longnum,False,False,False,False,False,False,False,True
DirectSECStatic1781797196,longnum+source,True,False,False,False,False,False,False,True
DirectSECTransformed,source,True,False,False,False,False,False,False,False
DirectShortRefs1781795164,longnum,False,False,False,False,False,False,False,True
DirectWaybackDocsLinkY2,num+role,False,False,False,False,True,False,False,False
DisplayGatewayCorrectOur665,num,False,False,False,False,False,False,False,False
Dse/PublicDirectoryBridge,role,False,False,False,False,True,False,False,False
DynamicClosuresHelper/Agent,org+role,False,False,False,False,True,True,False,False
EN/AgentBridgeSep09X,cohort_date+month+num+org+role,False,False,True,True,True,True,False,False
EN/AgentBridgeTest526,num+org+role,False,False,False,False,True,True,False,False
EN/AgentCookBridge120647,longnum+org+role,False,False,False,False,True,True,False,True
EN/AgentCookUnique77,num+org+role,False,False,False,False,True,True,False,False
EN/AgentTexasPovertyBridgeJune22XYZ,month+num+org+role+topic,False,True,True,False,True,True,False,False
EN/CooksBridgeUnique35201099,longnum+role,False,False,False,False,True,False,False,True
EN/DataUSAQueryBridge927,num+role+source,True,False,False,False,True,False,False,False
EN/FastPortalNov1,cohort_date+month+num+role,False,False,True,True,True,False,False,False
EN/FederalDataLinks,source,True,False,False,False,False,False,False,False
EN/JinaCashierNov1A,cohort_date+month+num,False,False,True,True,False,False,False,False
EN/NewCookCalcX123987,longnum,False,False,False,False,False,False,False,True
EN/NewPageZZ4072,longnum,False,False,False,False,False,False,False,True
EN/PumsApiLa927,num+source,True,False,False,False,False,False,False,False
EN/RH927Portal1403,longnum,False,False,False,False,False,False,False,True
EN/RecentChanges,none,False,False,False,False,False,False,False,False
EN/SandBox,none,False,False,False,False,False,False,False,False
EN/TestPostAgentXYZno,org+role,False,False,False,False,True,True,False,False
EN/TestPovertyBridgeXQ729,num+role+topic,False,True,False,False,True,False,False,False
EN/TmpPortalLinkTestZZ2,num+role,False,False,False,False,True,False,False,False
EN/Wiki/Biology/DataReferenceXYZ,none,False,False,False,False,False,False,False,False
EN/Wiki/Biology/FederalAccountLinks2023,longnum+source+topic,True,True,False,False,False,False,False,True
EN/Wiki/Biology/NextLinksPage,none,False,False,False,False,False,False,False,False
EconNewsletterClarkSources,none,False,False,False,False,False,False,False,False
EduHealthOccupWageResearchJun21ZQ,cohort_date+month+num+org+topic,False,True,True,True,False,True,False,False
ElPasoForeignBornSequenceDec7OAI,cohort_date+month+num+org+role,False,False,True,True,True,True,False,False
Enc01781807402,longnum,False,False,False,False,False,False,False,True
Enc101781807449,longnum,False,False,False,False,False,False,False,True
Enc101781807587,longnum,False,False,False,False,False,False,False,True
Enc111781807456,longnum,False,False,False,False,False,False,False,True
Enc111781807592,longnum,False,False,False,False,False,False,False,True
Enc11781807407,longnum,False,False,False,False,False,False,False,True
Enc121781807461,longnum,False,False,False,False,False,False,False,True
Enc121781807597,longnum,False,False,False,False,False,False,False,True
Enc131781807465,longnum,False,False,False,False,False,False,False,True
Enc131781807602,longnum,False,False,False,False,False,False,False,True
Enc141781807470,longnum,False,False,False,False,False,False,False,True
Enc141781807607,longnum,False,False,False,False,False,False,False,True
Enc151781807475,longnum,False,False,False,False,False,False,False,True
Enc151781807611,longnum,False,False,False,False,False,False,False,True
Enc161781807617,longnum,False,False,False,False,False,False,False,True
Enc171781807622,longnum,False,False,False,False,False,False,False,True
Enc21781807411,longnum,False,False,False,False,False,False,False,True
Enc21781807550,longnum,False,False,False,False,False,False,False,True
Enc31781807416,longnum,False,False,False,False,False,False,False,True
Enc41781807420,longnum,False,False,False,False,False,False,False,True
Enc41781807561,longnum,False,False,False,False,False,False,False,True
Enc51781807425,longnum,False,False,False,False,False,False,False,True
Enc51781807566,longnum,False,False,False,False,False,False,False,True
Enc61781807429,longnum,False,False,False,False,False,False,False,True
Enc61781807569,longnum,False,False,False,False,False,False,False,True
Enc71781807434,longnum,False,False,False,False,False,False,False,True
Enc71781807573,longnum,False,False,False,False,False,False,False,True
Enc81781807440,longnum,False,False,False,False,False,False,False,True
