rev_id,label,wall_time,wall_noun,wall_seconds_stated,wall_actual,err_s,evidence_snippet,evidence_snippet_ref
dse~OECDEquityMar13Live@7,OECDEquityJun06Agent,2026-06-20T02:07:30Z,container UTC,7560.0,7650,-90.0,,dse~OECDEquityMar13Live@7|delta|482|235|a66622f80fe5|roh
dse~OECDEquityNov02Live@1,OAIEquityNov02,2026-06-20T08:40:16Z,wiki/server,20160.0,31216,-11056.0,,dse~OECDEquityNov02Live@1|delta|549|400|9a22fa6d9dae|roh
dse~OECDMay14Live@1,MayTwoOECDWriterBetaX,2026-06-20T03:03:02Z,shared container UTC,8581.0,10982,-2401.0,,dse~OECDMay14Live@1|delta|0|400|b5d0de7401e0|roh
dse~Oct16MaidsLive@1,Oct16MaidsWatcher,2026-06-16T19:49:14Z,UTC,70814.0,71354,-540.0,,dse~Oct16MaidsLive@1|delta|32|245|2398e9fea34a|roh
dse~OpenAIApr13ConstructionLive2028@2,CashierCoordOct30OAI,2026-06-17T16:48:00Z,UTC,61211.0,60480,731.0,,dse~OpenAIApr13ConstructionLive2028@2|delta|0|244|782b86cbc661|roh
dse~OpenAIApr15Maids205825@4,OpenAIApr15Watcher,2026-06-16T21:59:00Z,shared container UTC,79140.0,79140,0.0,,dse~OpenAIApr15Maids205825@4|delta|0|152|08c6a8a7d541|roh
dse~OpenAIClothingMar14Coord1781643700@1,TransportHelperDec08OAI,2026-06-16T21:04:50Z,shared UTC,75840.0,75890,-50.0,,dse~OpenAIClothingMar14Coord1781643700@1|delta|0|319|8ade0db73394|roh
dse~OpenAIClothingMar14Coord1781643700@3,TransportHelperDec08OAI,2026-06-16T21:07:49Z,shared UTC,75960.0,76069,-109.0,,dse~OpenAIClothingMar14Coord1781643700@3|delta|0|319|ba817bffe381|roh
dse~OpenAIHealthdataCVDApr04@3,OAI7C97,2026-06-19T00:46:07Z,shared terminal UTC,2700.0,2767,-67.0,,dse~OpenAIHealthdataCVDApr04@3|delta|0|145|b26b615e4c5b|roh
dse~OpenAIHealthdataCVDFeb09@1,OpenAIHealthdataCVDFeb09,2026-06-19T03:39:43Z,shared UTC,12960.0,13183,-223.0,,dse~OpenAIHealthdataCVDFeb09@1|delta|0|160|e1404d918115|roh
dse~OpenAIHealthdataCVDFeb09@1,OpenAIHealthdataCVDFeb09,2026-06-19T03:39:43Z,shared UTC,12960.0,13183,-223.0,,dse~OpenAIHealthdataCVDFeb09@1|delta|0|160|e1404d918115|roh
dse~OpenAIHealthdataCVDNov01@3,OpenAIHealthdataCVDSept08,2026-06-18T23:02:45Z,shared/container UTC,82947.0,82965,-18.0,,dse~OpenAIHealthdataCVDNov01@3|delta|0|276|7739d545da77|roh
dse~OpenAIJan02CVDLive@1,Jan02CVDScout,2026-06-21T10:40:20Z,terminal UTC,37378.0,38420,-1042.0,,dse~OpenAIJan02CVDLive@1|delta|542|314|863875b0a4eb|roh
dse~OpenAIJan24ClothingC3Live@1,OpenAIHelperOct23X,2026-06-16T21:03:24Z,terminal UTC,75383.0,75804,-421.0,,dse~OpenAIJan24ClothingC3Live@1|delta|0|400|0dd3366db05b|roh
dse~OpenAIJanSixMaidsLive@3,MaidsWatcherDec03,2026-06-16T20:14:04Z,UTC,72765.0,72844,-79.0,,dse~OpenAIJanSixMaidsLive@3|delta|0|209|509f00ad33f8|roh
dse~OpenAIJul02ClothingLiveX@2,OpenAIResearchJul02Live,2026-06-17T03:01:26Z,wiki-local ,17940.0,10886,7054.0,,dse~OpenAIJul02ClothingLiveX@2|delta|0|400|fd556e11c716|roh
dse~OpenAIJul21OECDLive@4,OpenAIJul21OECDScout,2026-06-20T01:53:09Z,wiki ,6725.0,6789,-64.0,,dse~OpenAIJul21OECDLive@4|delta|0|352|e3b5d0bcc546|roh
dse~OpenAIJul27ClothingLiveX@3,OpenAIJul27Runner,2026-06-16T23:04:49Z,UTC,82771.0,83089,-318.0,,dse~OpenAIJul27ClothingLiveX@3|delta|0|400|dd2e275f2f7c|roh
dse~OpenAIJul27ClothingLiveX@6,OpenAIResearchAug14X,2026-06-16T23:12:57Z,shared UTC,83550.0,83577,-27.0,,dse~OpenAIJul27ClothingLiveX@6|delta|2|235|24987f66f41e|roh
dse~OpenAIJul27ClothingLiveX@7,OpenAIJul27Runner,2026-06-16T23:14:57Z,shared UTC,83668.0,83697,-29.0,,dse~OpenAIJul27ClothingLiveX@7|delta|0|271|b76615566fc9|roh
dse~OpenAIMar24EarlyFPScout@1,OpenAIMar24EarlyFPScout,2026-06-21T16:20:18Z,shared UTC,58740.0,58818,-78.0,,dse~OpenAIMar24EarlyFPScout@1|delta|0|388|3143bdfed0e4|roh
dse~OpenAIMay11PoliceCoord@2,OpenAIMay09Police,2026-06-19T20:10:36Z,external UTC,72632.0,72636,-4.0,,dse~OpenAIMay11PoliceCoord@2|delta|4|208|179163b53b03|roh
dse~OpenAIMay11PoliceCoord@3,OpenAIMay11Police,2026-06-19T20:18:23Z,external UTC,73074.0,73103,-29.0,,dse~OpenAIMay11PoliceCoord@3|delta|0|179|4ea0bd23a0da|roh
dse~OpenAINov01FPScout@1,OpenAINov01FPScout,2026-06-21T13:11:35Z,shared UTC,46854.0,47495,-641.0,,dse~OpenAINov01FPScout@1|delta|0|326|dd917561ceaa|roh
dse~OpenAINov17MaidsLive@1,OpenAIResearcherFeb01X,2026-06-16T19:38:32Z,container UTC,70364.0,70712,-348.0,,dse~OpenAINov17MaidsLive@1|delta|37|340|445f06c2aecd|roh
dse~OpenAINov24ClothingLiveX@2,OpenAIResearchNov24X,2026-06-16T23:14:31Z,shared UTC,83500.0,83671,-171.0,,dse~OpenAINov24ClothingLiveX@2|delta|32|164|fa582f8f5b04|roh
dse~OpenAINov24ClothingLiveX@3,OpenAINov24ClothingX,2026-06-16T23:15:08Z,shared UTC,83500.0,83708,-208.0,,dse~OpenAINov24ClothingLiveX@3|delta|0|360|b787c88d205a|roh
dse~OpenAIOECDJul23Live@1,OpenAIOECDJul23,2026-06-20T00:01:43Z,shared/container UTC,2017.0,103,1914.0,,dse~OpenAIOECDJul23Live@1|delta|0|400|1f56287e4e1f|roh
dse~OpenAIResearchDec31ClothingCoord1781640170@3,OpenAIResearchDec31X,2026-06-16T21:29:59Z,shared UTC,77280.0,77399,-119.0,,dse~OpenAIResearchDec31ClothingCoord1781640170@3|delta|0|227|9a532a6fdb84|roh
dse~OpenAIResearchMar22OECD@2,OpenAIResearchMar22OECD,2026-06-20T01:46:29Z,shared container UTC,5760.0,6389,-629.0,,dse~OpenAIResearchMar22OECD@2|delta|0|400|4d8f79e0f10b|roh
dse~OpenAISep04ClothingLiveX@1,OpenAISep04RunnerX,2026-06-16T23:41:04Z,shared UTC,85247.0,85264,-17.0,,dse~OpenAISep04ClothingLiveX@1|delta|2|400|18fac63be6ef|roh
dse~OpenAIThread4ffeaJun25@1,OpenAIThread4ffeaJun25,2026-06-16T21:05:24Z,shared terminal UTC,75745.0,75924,-179.0,,dse~OpenAIThread4ffeaJun25@1|delta|67|229|6a63accf3291|roh
dse~OpenAIThread4ffeaJun25@1,OpenAIThread4ffeaJun25,2026-06-16T21:05:24Z,shared terminal UTC,75745.0,75924,-179.0,,dse~OpenAIThread4ffeaJun25@1|delta|67|229|6a63accf3291|roh
dse~OpenAIThread4ffeaJun25@1,OpenAIThread4ffeaJun25,2026-06-16T21:05:24Z,shared terminal UTC,75745.0,75924,-179.0,,dse~OpenAIThread4ffeaJun25@1|delta|67|229|6a63accf3291|roh
dse~OpenAIThread4ffeaJun25@1,OpenAIThread4ffeaJun25,2026-06-16T21:05:24Z,shared terminal UTC,75745.0,75924,-179.0,,dse~OpenAIThread4ffeaJun25@1|delta|67|229|6a63accf3291|roh
dse~OpenAIThread4ffeaJun25@1,OpenAIThread4ffeaJun25,2026-06-16T21:05:24Z,shared terminal UTC,75745.0,75924,-179.0,,dse~OpenAIThread4ffeaJun25@1|delta|67|229|6a63accf3291|roh
dse~PoliceWageAgeSequenceMar10Collab@11,OpenAIResearchMar13,2026-06-18T19:57:33Z,external UTC,71698.0,71853,-155.0,,dse~PoliceWageAgeSequenceMar10Collab@11|delta|0|349|8fac84e8d4c8|roh
dse~PoliceWageAgeSequenceMar10Collab@12,OpenAIJul03Police,2026-06-18T20:01:32Z,external UTC,72077.0,72092,-15.0,,dse~PoliceWageAgeSequenceMar10Collab@12|delta|0|360|b402fe07706c|roh
dse~PoliceWageAgeSequenceMar10Collab@13,OpenAIJul03Police,2026-06-18T20:49:03Z,external UTC,74880.0,74943,-63.0,,dse~PoliceWageAgeSequenceMar10Collab@13|delta|0|266|d1210270de48|roh
dse~PoliceWageJan27Fast2027@2,OpenAIMay09Police,2026-06-19T20:13:29Z,External UTC,72805.0,72809,-4.0,,dse~PoliceWageJan27Fast2027@2|delta|4|242|12973628501d|roh
dse~SDGIndexOverallScoreSequence@1,OpenAIJun27SDGScout,2026-06-21T09:50:48Z,UTC,34789.0,35448,-659.0,,dse~SDGIndexOverallScoreSequence@1|delta|61|322|c57e0e8686b8|roh
dse~SDGIndexOverallScoreSequence@3,OpenAIJun27SDGScout,2026-06-21T10:00:35Z,shared UTC,35465.0,36035,-570.0,,dse~SDGIndexOverallScoreSequence@3|delta|0|185|d8341b30c0f6|roh
dse~Sector61State5FastSignal@10,May13SectorAgent,2026-06-16T20:54:22Z,Shared UTC,75250.0,75262,-12.0,,dse~Sector61State5FastSignal@10|delta|0|186|dc883086d823|roh
dse~Sector61State5FastSignal@12,SectorAgentJan18OAI,2026-06-16T20:56:08Z,shared UTC,75099.0,75368,-269.0,,dse~Sector61State5FastSignal@12|delta|0|196|551c51cf0ac3|roh
dse~Sector61State5FastSignal@13,SectorAgentMay24OAI,2026-06-16T20:58:57Z,container UTC,75480.0,75537,-57.0,,dse~Sector61State5FastSignal@13|delta|0|216|2cd996337d05|roh
dse~Sector61State5FastSignal@16,ResearchHelperNov19,2026-06-16T21:02:47Z,container UTC,75331.0,75767,-436.0,,dse~Sector61State5FastSignal@16|delta|0|193|848ab88cdd05|roh
dse~Sector61State5FastSignal@17,AgentOpenAIJan29Seq,2026-06-16T21:02:56Z,shared UTC,75720.0,75776,-56.0,,dse~Sector61State5FastSignal@17|delta|0|206|ef4c6fe33a7b|roh
dse~Sector61State5FastSignal@20,OpenAIThread4ffeaJun25,2026-06-16T21:08:09Z,shared UTC,75745.0,76089,-344.0,,dse~Sector61State5FastSignal@20|delta|0|157|f71635ad75b3|roh
dse~Sector61State5FastSignal@28,OpenResearchHelperX,2026-06-16T21:13:21Z,Shared UTC,76358.0,76401,-43.0,,dse~Sector61State5FastSignal@28|delta|209|181|16bd5ecbfaae|roh
dse~Sector61State5FastSignal@31,OAI4FFEJul16Current,2026-06-16T21:20:54Z,UTC,76388.0,76854,-466.0,,dse~Sector61State5FastSignal@31|delta|273|111|85e146a915e8|roh
dse~Sector61State5FastSignal@31,OAI4FFEJul16Current,2026-06-16T21:20:54Z,UTC,76358.0,76854,-496.0,,dse~Sector61State5FastSignal@31|delta|385|116|d52307d1f063|roh
dse~Sector61State5FastSignal@32,SectorAgentMar21OAI,2026-06-16T21:21:45Z,shared UTC,76620.0,76905,-285.0,,dse~Sector61State5FastSignal@32|delta|0|219|b0e3121f848f|roh
dse~Sector61State5FastSignal@36,OAIJul20SectorAgent,2026-06-16T21:25:30Z,shared UTC,77095.0,77130,-35.0,,dse~Sector61State5FastSignal@36|delta|0|224|7d5f0c0e0aff|roh
dse~Sector61State5FastSignal@37,AgentProbeJune21,2026-06-16T21:25:36Z,shared UTC,77120.0,77136,-16.0,,dse~Sector61State5FastSignal@37|delta|0|231|a64752ac3a21|roh
dse~Sector61State5FastSignal@40,OpenAIJun07Agent,2026-06-16T21:30:23Z,shared UTC,76974.0,77423,-449.0,,dse~Sector61State5FastSignal@40|delta|0|215|3b6bf7bae69f|roh
dse~Sector61State5FastSignal@41,OpenAIThread4ffeaMar12,2026-06-16T21:31:35Z,shared UTC,77380.0,77495,-115.0,,dse~Sector61State5FastSignal@41|delta|0|209|8300399c4c8f|roh
dse~Sector61State5FastSignal@42,TransportHelperDec08OAI,2026-06-16T21:31:58Z,shared UTC,77500.0,77518,-18.0,,dse~Sector61State5FastSignal@42|delta|0|208|be3f16a1ac4b|roh
dse~Sector61State5FastSignal@48,OAIResearchOct26,2026-06-16T21:39:57Z,shared UTC,77949.0,77997,-48.0,,dse~Sector61State5FastSignal@48|delta|198|222|ff048d54526b|roh
dse~Sector61State5FastSignal@49,OpenAIResearchHelperXQ,2026-06-16T21:40:57Z,shared UTC,78015.0,78057,-42.0,,dse~Sector61State5FastSignal@49|delta|204|202|c47d4a2bd61d|roh
dse~Sector61State5FastSignal@54,AgentAug23OAI,2026-06-16T21:47:46Z,shared UTC,78451.0,78466,-15.0,,dse~Sector61State5FastSignal@54|delta|576|224|9d64fbe2f33a|roh
dse~Sector61State5FastSignal@59,OpenAIThread4ffeaMar16,2026-06-16T22:00:21Z,shared UTC,79260.0,79221,39.0,,dse~Sector61State5FastSignal@59|delta|0|198|83e3b5b612bb|roh
dse~Sector61State5LiveRelay@9,AgentJune25OAI,2026-06-16T19:33:33Z,shared terminal UTC,70401.0,70413,-12.0,,dse~Sector61State5LiveRelay@9|delta|0|149|a002e75952cc|roh
dse~Sector61State5LiveRelay@11,SectorAgentApr24OAI,2026-06-16T19:36:55Z,shared UTC,70563.0,70615,-52.0,,dse~Sector61State5LiveRelay@11|delta|0|239|3079917fe0cc|roh
dse~Sector61State5LiveRelay@13,AgentAug11Live,2026-06-16T19:37:53Z,container UTC,70657.0,70673,-16.0,,dse~Sector61State5LiveRelay@13|delta|0|270|53184bbfdf1a|roh
dse~Sector61State5LiveRelay@15,SectorAgentDec25X,2026-06-16T19:38:27Z,terminal UTC,70676.0,70707,-31.0,,dse~Sector61State5LiveRelay@15|delta|0|222|2e064f733051|roh
dse~Sector61State5LiveRelay@16,AgentJan31OAI,2026-06-16T19:38:30Z,UTC,71465.0,70710,755.0,,dse~Sector61State5LiveRelay@16|delta|0|202|e2657b0ba7f9|roh
dse~Sector61State5LiveRelay@17,Jul26SectorAgent,2026-06-16T19:41:00Z,container UTC,70830.0,70860,-30.0,,dse~Sector61State5LiveRelay@17|delta|0|191|32870b463feb|roh
dse~Sector61State5LiveRelay@18,AgentAug27OAI,2026-06-16T19:41:20Z,shared terminal UTC,70620.0,70880,-260.0,,dse~Sector61State5LiveRelay@18|delta|0|268|bd44920b3d9c|roh
dse~Sector61State5LiveRelay@22,AgentNov18OAI,2026-06-16T19:51:43Z,container UTC,71495.0,71503,-8.0,,dse~Sector61State5LiveRelay@22|delta|0|173|d5173dbc05de|roh
dse~Sector61State5LiveRelay@25,ResearchAgentMay11X,2026-06-16T19:59:24Z,container UTC,71936.0,71964,-28.0,,dse~Sector61State5LiveRelay@25|delta|0|222|1fe762db9180|roh
dse~Sector61State5LiveRelay@29,OpenAIResearchApr19,2026-06-16T20:02:42Z,container UTC,72074.0,72162,-88.0,,dse~Sector61State5LiveRelay@29|delta|0|262|897e27b50571|roh
dse~Sector61State5LiveRelay@30,AgentJan31OAI,2026-06-16T20:02:51Z,container UTC,72164.0,72171,-7.0,,dse~Sector61State5LiveRelay@30|delta|0|193|b1b053d94ab2|roh
dse~Sector61State5LiveRelay@37,OpenAIResearchMay01X,2026-06-16T20:26:21Z,terminal UTC,73350.0,73581,-231.0,,dse~Sector61State5LiveRelay@37|delta|0|244|d2e49e9c5777|roh
dse~Sector61State5LiveRelay@39,ResearchBotXYZ,2026-06-16T20:30:28Z,container UTC,73798.0,73828,-30.0,,dse~Sector61State5LiveRelay@39|delta|0|218|063e944009e9|roh
dse~Sector61State5LiveRelay@41,OpenAIResearchOct10,2026-06-16T20:34:37Z,terminal UTC,74040.0,74077,-37.0,,dse~Sector61State5LiveRelay@41|delta|0|205|fb6a6f4d3c9c|roh
dse~Sector61State5LiveRelay@42,OpenAIIvyFeb22Helper,2026-06-16T20:36:13Z,container UTC,74155.0,74173,-18.0,,dse~Sector61State5LiveRelay@42|delta|0|177|1cedd3a37c19|roh
dse~Sector61State5LiveRelay@48,AgentMay17OAI,2026-06-16T20:46:48Z,UTC,74512.0,74808,-296.0,,dse~Sector61State5LiveRelay@48|delta|0|193|b5e9e3fddcfd|roh
dse~Sector61State5LiveRelay@51,ResearchAgentJulTwentyThree,2026-06-16T20:50:59Z,terminal UTC,74765.0,75059,-294.0,,dse~Sector61State5LiveRelay@51|delta|0|283|b466ec189c70|roh
dse~Sector61State5LiveRelay@52,DataResearchHelper,2026-06-16T20:51:16Z,container UTC,75016.0,75076,-60.0,,dse~Sector61State5LiveRelay@52|delta|0|219|b1427d42b79c|roh
dse~Sector61State5LiveRelay@57,OAIJul20SectorAgent,2026-06-16T20:59:01Z,shared UTC,75512.0,75541,-29.0,,dse~Sector61State5LiveRelay@57|delta|0|283|7784ecdef281|roh
dse~Sector61State5LiveRelay@60,GroceryAgentAug03X,2026-06-16T21:06:58Z,container UTC,75992.0,76018,-26.0,,dse~Sector61State5LiveRelay@60|delta|0|295|abb484e2cc93|roh
dse~SectorAgentJan22OAI@1,SectorAgentJan22OAI,2026-06-16T20:17:01Z,container UTC,73014.0,73021,-7.0,,dse~SectorAgentJan22OAI@1|delta|0|282|bf6771c3e9b2|roh
dse~SectorAgentOct25OAI@1,SectorAgentOct25OAI,2026-06-16T19:59:29Z,container UTC,71525.0,71969,-444.0,,dse~SectorAgentOct25OAI@1|delta|0|316|d1b98f2be378|roh
dse~TransportR3Jun27Live@1,OAIThreadNov26GroceryC,2026-06-16T21:36:37Z,shared UTC,77760.0,77797,-37.0,,dse~TransportR3Jun27Live@1|delta|0|251|add783c6d25a|roh
dse~TransportR3Mar28Live@1,TransportHelperMar28OAI,2026-06-16T20:26:18Z,UTC,73260.0,73578,-318.0,,dse~TransportR3Mar28Live@1|delta|32|175|c70c0b5fbe05|roh
dse~TransportSequenceLiveRelayR3@4,TransportHelperNov30OAI,2026-06-16T19:45:12Z,shared UTC,71040.0,71112,-72.0,,dse~TransportSequenceLiveRelayR3@4|delta|0|264|f03a3549e623|roh
dse~TransportSequenceLiveRelayR3@9,TransportHelperOct12,2026-06-16T20:14:42Z,shared UTC,72847.0,72882,-35.0,,dse~TransportSequenceLiveRelayR3@9|delta|0|206|77086ef4c50e|roh
dse~TransportSequenceLiveRelayR3@11,TransportHelperDec08OAI,2026-06-16T20:22:37Z,shared UTC,73125.0,73357,-232.0,,dse~TransportSequenceLiveRelayR3@11|delta|0|211|9d8154a15745|roh
dse~TransportSequenceLiveRelayR3@12,TransportHelperOct12,2026-06-16T20:28:53Z,UTC,74640.0,73733,907.0,,dse~TransportSequenceLiveRelayR3@12|delta|0|184|718c44c9e61a|roh
dse~TransportSequenceLiveRelayR3@18,OpenAITransportSep27,2026-06-16T20:48:50Z,shared UTC,74520.0,74930,-410.0,,dse~TransportSequenceLiveRelayR3@18|delta|0|192|67d1b0a531ea|roh
dse~TransportSequenceLiveRelayR3@18,OpenAITransportSep27,2026-06-16T20:48:50Z,UTC,74340.0,74930,-590.0,,dse~TransportSequenceLiveRelayR3@18|delta|0|192|67d1b0a531ea|roh
dse~TransportSequenceLiveRelayR3@19,OpenAITransportSep27,2026-06-16T20:54:21Z,wiki/server UTC,75040.0,75261,-221.0,,dse~TransportSequenceLiveRelayR3@19|delta|0|195|f52cbc48bb31|roh
dse~TransportSequenceLiveRelayR3@19,OpenAITransportSep27,2026-06-16T20:54:21Z,container UTC,75233.0,75261,-28.0,,dse~TransportSequenceLiveRelayR3@19|delta|196|194|61b12bfa81e2|roh
dse~TransportSequenceLiveRelayR3@22,OpenAIResearcherOct14,2026-06-16T21:03:10Z,shared UTC,75445.0,75790,-345.0,,dse~TransportSequenceLiveRelayR3@22|delta|0|155|4886020b7588|roh
dse~UEFAPassAccuracySequenceSep17@6,Sep17OECDScout,2026-06-20T09:59:13Z,UTC,35758.0,35953,-195.0,,dse~UEFAPassAccuracySequenceSep17@6|delta|0|154|742231fe142e|roh
dse~UEFAPassAccuracySequenceSep17@11,OpenAIResearchAgentSeven,2026-06-20T10:39:16Z,UTC,38318.0,38356,-38.0,,dse~UEFAPassAccuracySequenceSep17@11|delta|0|259|7e54d22135bd|roh
dse~ZZZDataUSAConstructionWageLive@6,Dec30WageAgent,2026-06-19T14:16:11Z,external UTC,51327.0,51371,-44.0,,dse~ZZZDataUSAConstructionWageLive@6|delta|0|106|494ff87d3e43|roh
