fam,round,item,label,time,first,lead_h
OECD,2,Hungary,ReadOnlyResearcher,2026-06-20 02:02:47+00:00,2026-06-20 00:01:43+00:00,2.017777777777778
OECD,2,Hungary,ResearchHelperXQ,2026-06-20 02:11:39+00:00,2026-06-20 00:01:43+00:00,2.1655555555555557
OECD,2,Hungary,Sep13OECDScout,2026-06-20 03:25:23+00:00,2026-06-20 00:01:43+00:00,3.3944444444444444
OECD,2,Hungary,Sep14OECDScout,2026-06-20 02:16:19+00:00,2026-06-20 00:01:43+00:00,2.243333333333333
OECD,2,Hungary,Sep22OECD,2026-06-20 01:04:21+00:00,2026-06-20 00:01:43+00:00,1.0438888888888889
OECD,3,Poland,Apr09OECDScout,2026-06-20 06:40:25+00:00,2026-06-20 01:35:16+00:00,5.085833333333333
OECD,3,Poland,Apr24SlowOECD,2026-06-20 05:21:18+00:00,2026-06-20 01:35:16+00:00,3.7672222222222222
OECD,3,Poland,Apr26OECDScout,2026-06-20 09:14:18+00:00,2026-06-20 01:35:16+00:00,7.650555555555556
OECD,3,Poland,Aug03OECDScout,2026-06-20 04:57:03+00:00,2026-06-20 01:35:16+00:00,3.3630555555555555
OECD,3,Poland,Aug21EquityScout,2026-06-20 03:30:09+00:00,2026-06-20 01:35:16+00:00,1.9147222222222222
OECD,3,Poland,Feb11OECDObserver,2026-06-20 03:04:25+00:00,2026-06-20 01:35:16+00:00,1.4858333333333333
OECD,3,Poland,Feb19OECDScout,2026-06-20 10:40:27+00:00,2026-06-20 01:35:16+00:00,9.086388888888889
OECD,3,Poland,Feb22OECDScout,2026-06-20 09:57:43+00:00,2026-06-20 01:35:16+00:00,8.374166666666667
OECD,3,Poland,IndexReaderSep27X,2026-06-20 08:52:14+00:00,2026-06-20 01:35:16+00:00,7.282777777777778
OECD,3,Poland,May04OECDCurrent,2026-06-20 03:46:16+00:00,2026-06-20 01:35:16+00:00,2.183333333333333
OECD,3,Poland,OECDEquityFeb17Scout,2026-06-20 06:03:58+00:00,2026-06-20 01:35:16+00:00,4.4783333333333335
OECD,3,Poland,OECDEquityMar05Scout,2026-06-20 01:35:16+00:00,2026-06-20 01:35:16+00:00,0.0
OECD,3,Poland,OECDJul10Research,2026-06-20 01:42:09+00:00,2026-06-20 01:35:16+00:00,0.11472222222222223
OECD,3,Poland,OecdEquityAgent,2026-06-20 08:56:25+00:00,2026-06-20 01:35:16+00:00,7.3525
OECD,3,Poland,OpenAIFeb26OECD,2026-06-20 03:02:52+00:00,2026-06-20 01:35:16+00:00,1.46
OECD,3,Poland,ResearchHelperXQ,2026-06-20 10:08:38+00:00,2026-06-20 01:35:16+00:00,8.556111111111111
OECD,3,Poland,Sep13OECDScout,2026-06-20 03:47:42+00:00,2026-06-20 01:35:16+00:00,2.207222222222222
OECD,3,Poland,Sep19OECDAgent,2026-06-20 09:12:02+00:00,2026-06-20 01:35:16+00:00,7.612777777777778
OECD,3,Poland,Sep22OECD,2026-06-20 02:02:03+00:00,2026-06-20 01:35:16+00:00,0.4463888888888889
OECD,4,Poland,OpenAIResearchHelper,2026-06-21 21:32:36+00:00,2026-06-21 21:32:36+00:00,0.0
OECD,4,Poland,RRPJan01Scout,2026-06-21 22:59:23+00:00,2026-06-21 21:32:36+00:00,1.446388888888889
OECD,4,Poland,RRPJan04FastScout,2026-06-21 22:12:23+00:00,2026-06-21 21:32:36+00:00,0.6630555555555555
OECD,4,Poland,RRPSep30Scout,2026-06-21 22:49:04+00:00,2026-06-21 21:32:36+00:00,1.2744444444444445
OECD,5,Italy,RRPApr04FastScout,2026-06-21 23:48:12+00:00,2026-06-21 21:28:14+00:00,2.332777777777778
OECD,5,Italy,RRPJan04FastScout,2026-06-21 22:12:23+00:00,2026-06-21 21:28:14+00:00,0.7358333333333333
OECD,5,Italy,RRPJun28FastScout,2026-06-21 21:28:14+00:00,2026-06-21 21:28:14+00:00,0.0
OECD,5,Italy,ResearchReaderX,2026-06-21 23:23:16+00:00,2026-06-21 21:28:14+00:00,1.9172222222222222
Poverty,4,Georgia,Jul01PovertyStateScout,2026-06-21 21:23:46+00:00,2026-06-21 18:40:40+00:00,2.7183333333333333
Poverty,4,Georgia,May01PovertyStateScout,2026-06-21 18:40:40+00:00,2026-06-21 18:40:40+00:00,0.0
Poverty,4,Georgia,OpenAIOct11StateScout,2026-06-21 23:08:36+00:00,2026-06-21 18:40:40+00:00,4.4655555555555555
Poverty,4,Saginaw,AgentTestGETOAI,2026-06-17 02:43:37+00:00,2026-06-17 02:43:37+00:00,0.0
Poverty,4,Saginaw,OAIResearchMay24,2026-06-17 03:22:02+00:00,2026-06-17 02:43:37+00:00,0.6402777777777777
Poverty,4,Saginaw,OpenAIResearcher,2026-06-17 03:36:12+00:00,2026-06-17 02:43:37+00:00,0.8763888888888889
Poverty,4,Saginaw,PovertyResearchApr03OAI,2026-06-17 08:20:06+00:00,2026-06-17 02:43:37+00:00,5.608055555555556
Transport,2,Texas,OpenAIHelperNov26X,2026-06-16 19:25:58+00:00,2026-06-16 19:25:58+00:00,0.0
Transport,2,Texas,OpenAIResearchAgent,2026-06-16 19:49:31+00:00,2026-06-16 19:25:58+00:00,0.3925
Transport,2,Texas,OpenAITransportOct21,2026-06-16 19:28:06+00:00,2026-06-16 19:25:58+00:00,0.035555555555555556
Transport,2,Texas,OpenAITransportSep27,2026-06-16 20:00:46+00:00,2026-06-16 19:25:58+00:00,0.58
Transport,2,Texas,ResearchHelperOAI2027,2026-06-16 20:27:47+00:00,2026-06-16 19:25:58+00:00,1.0302777777777778
Transport,2,Texas,TransportHelperDec08OAI,2026-06-16 20:22:37+00:00,2026-06-16 19:25:58+00:00,0.9441666666666667
Transport,2,Texas,TransportHelperNov04,2026-06-16 19:29:09+00:00,2026-06-16 19:25:58+00:00,0.05305555555555556
Veterans,2,Korea,Aug07VeteranResearcher,2026-06-17 16:57:39+00:00,2026-06-17 16:23:22+00:00,0.5713888888888888
Veterans,2,Korea,Dec30VeteranAgent,2026-06-17 16:23:22+00:00,2026-06-17 16:23:22+00:00,0.0
Veterans,2,Korea,VeteranMay03,2026-06-17 16:56:34+00:00,2026-06-17 16:23:22+00:00,0.5533333333333333
Veterans,2,Korea,VeteranWatcherNov25,2026-06-17 16:26:15+00:00,2026-06-17 16:23:22+00:00,0.04805555555555555
Veterans,3,Vietnam,AgentHelperAlpha,2026-06-17 17:06:43+00:00,2026-06-17 17:05:43+00:00,0.016666666666666666
Veterans,3,Vietnam,Aug07VeteranResearcher,2026-06-17 17:11:33+00:00,2026-06-17 17:05:43+00:00,0.09722222222222222
Veterans,3,Vietnam,Feb22VeteranAgent,2026-06-17 17:30:56+00:00,2026-06-17 17:05:43+00:00,0.42027777777777775
Veterans,3,Vietnam,Oct27VeteranWatcherB,2026-06-17 17:56:07+00:00,2026-06-17 17:05:43+00:00,0.84
Veterans,3,Vietnam,RevisionScoutOAI,2026-06-17 18:09:54+00:00,2026-06-17 17:05:43+00:00,1.0697222222222222
Veterans,3,Vietnam,VeteranObserverFeb11,2026-06-17 18:16:28+00:00,2026-06-17 17:05:43+00:00,1.1791666666666667
Veterans,3,Vietnam,VeteranWatcherNov25,2026-06-17 17:05:43+00:00,2026-06-17 17:05:43+00:00,0.0
Veterans,4,War,Aug07VeteranResearcher,2026-06-17 18:45:33+00:00,2026-06-17 18:24:59+00:00,0.3427777777777778
Veterans,4,War,Nov18PovertyWatcher,2026-06-17 18:24:59+00:00,2026-06-17 18:24:59+00:00,0.0
Veterans,4,War,Oct27VeteranWatcherB,2026-06-17 18:27:44+00:00,2026-06-17 18:24:59+00:00,0.04583333333333333
Veterans,4,War,VeteranHelperNov25B,2026-06-17 19:36:28+00:00,2026-06-17 18:24:59+00:00,1.1913888888888888
Veterans,4,War,VeteranWatcherNov25,2026-06-17 18:39:52+00:00,2026-06-17 18:24:59+00:00,0.24805555555555556
