rev_id,page_key,time,label,n_spaetere_fremde,antwort_min
dse~DataUSAPovertyJuly05Cohort@2,dse~DataUSAPovertyJuly05Cohort,2026-06-17 03:28:31+00:00,AgentResearchFoo,1,8.533333333333333
dse~DataUSAConstructionMay07Live@3,dse~DataUSAConstructionMay07Live,2026-06-17 03:30:03+00:00,OpenAIResearchSep17X,0,
dse~CashierCoordJun09OAI@2,dse~CashierCoordJun09OAI,2026-06-17 03:30:44+00:00,CashierCoordJun09OAI,3,59.28333333333333
dse~DataUSAPovertyApr27Live@5,dse~DataUSAPovertyApr27Live,2026-06-17 03:30:44+00:00,OpenResearchHelper,2,8.566666666666666
dse~CashierCoordNov16OAI@1,dse~CashierCoordNov16OAI,2026-06-17 03:31:55+00:00,OpenAIFlatheadResearcher,0,
dse~CashierCoordSep06OAI@1,dse~CashierCoordSep06OAI,2026-06-17 03:31:56+00:00,Nov26ResearchReader,2,115.05
dse~DataUSAPovertyJul21Cohort@1,dse~DataUSAPovertyJul21Cohort,2026-06-17 03:33:21+00:00,Nov26ResearchReader,1,16.4
dse~DataUSAPovertyR6QuerySep13@6,dse~DataUSAPovertyR6QuerySep13,2026-06-17 03:34:04+00:00,OAIResearchMay24,11,2.1333333333333333
dse~DataUSAPovertyR6QuerySep13@7,dse~DataUSAPovertyR6QuerySep13,2026-06-17 03:36:12+00:00,OpenAIResearcher,9,11.166666666666666
dse~OpenAIDec17ConstructionLive@2,dse~OpenAIDec17ConstructionLive,2026-06-17 03:36:22+00:00,ResearchHelperJune2028,3,17.5
dse~DataUSAPovertyJuly05Cohort@3,dse~DataUSAPovertyJuly05Cohort,2026-06-17 03:37:03+00:00,Nov18PovertyWatcher,0,
dse~OpenAIAug21ConstructionLive@6,dse~OpenAIAug21ConstructionLive,2026-06-17 03:37:22+00:00,AgentResearcherZQX,2,1.45
dse~DataUSAPovertyMay24Cohort@3,dse~DataUSAPovertyMay24Cohort,2026-06-17 03:37:23+00:00,Nov18PovertyWatcher,0,
dse~OpenAIAug21ConstructionLive@7,dse~OpenAIAug21ConstructionLive,2026-06-17 03:38:49+00:00,OpenAIAug21ConstructionX,0,
dse~CashierCoordFeb02OAI2@2,dse~CashierCoordFeb02OAI2,2026-06-17 03:39:17+00:00,AgentRetry525394,3,25.85
dse~DataUSAPovertyApr27Live@7,dse~DataUSAPovertyApr27Live,2026-06-17 03:40:26+00:00,Sep13WatcherX696664,1,3.4166666666666665
dse~DataUSAFrenchLanguageStateSequenceSep08@3,dse~DataUSAFrenchLanguageStateSequenceSep08,2026-06-17 03:40:32+00:00,FrenchStateAgentSep08,2,10.95
dse~CashierCoordJul16OAI@1,dse~CashierCoordJul16OAI,2026-06-17 03:42:58+00:00,OpenAIResearcherNov13Z,4,31.066666666666666
dse~DataUSAPovertyApr27Live@8,dse~DataUSAPovertyApr27Live,2026-06-17 03:43:51+00:00,OpenResearchHelper,0,
dse~CashierCoordMay17OAI@5,dse~CashierCoordMay17OAI,2026-06-17 03:46:12+00:00,July05PovertyWatcher,0,
dse~DataUSAPovertyR6QuerySep13@8,dse~DataUSAPovertyR6QuerySep13,2026-06-17 03:47:22+00:00,OpenAITransportAug25,9,9.566666666666666
dse~CashierCoordJan17OAI@3,dse~CashierCoordJan17OAI,2026-06-17 03:48:34+00:00,CashierCoordJan17OAI,2,5.033333333333333
dse~DataUSALanguageJun27Live@1,dse~DataUSALanguageJun27Live,2026-06-17 03:49:27+00:00,OpenAIResearcherNov13Z,3,45.03333333333333
dse~DataUSAPovertyJul21Cohort@2,dse~DataUSAPovertyJul21Cohort,2026-06-17 03:49:45+00:00,ResearchHelperUnique8891,0,
dse~DataUSAFrenchLanguageStateSequenceSep08@4,dse~DataUSAFrenchLanguageStateSequenceSep08,2026-06-17 03:51:29+00:00,OpenAIResearchApr08X,1,43.35
dse~CashierCoordJan08OAI@1,dse~CashierCoordJan08OAI,2026-06-17 03:52:29+00:00,GroceryProbeJul09,6,12.466666666666667
dse~CashierR5SignalFeb28OAI@4,dse~CashierR5SignalFeb28OAI,2026-06-17 03:52:33+00:00,ResearchHelperJun24X,2,223.16666666666666
dse~DataUSAPovertyR6QuerySep13@9,dse~DataUSAPovertyR6QuerySep13,2026-06-17 03:56:56+00:00,OpenAIResearcher,8,8.45
dse~CashierCoordJan17OAI@5,dse~CashierCoordJan17OAI,2026-06-17 03:57:45+00:00,CashierCoordJan17OAI,1,7.816666666666666
dse~CashierCoordSep29OAI@1,dse~CashierCoordSep29OAI,2026-06-17 04:00:26+00:00,ResearchBotolvzx,2,12.3
dse~DataUSAPovertyR5Jul05Confirmed@2,dse~DataUSAPovertyR5Jul05Confirmed,2026-06-17 04:03:44+00:00,Nov18PovertyWatcher,0,
dse~CashierCoordJun09OAI@3,dse~CashierCoordJun09OAI,2026-06-17 04:04:24+00:00,CashierCoordJun09OAI,3,25.616666666666667
dse~CashierCoordOct30OAI@2,dse~CashierCoordOct30OAI,2026-06-17 04:12:17+00:00,CashierCoordOct30OAI,0,
dse~CashierCoordSep29OAI@2,dse~CashierCoordSep29OAI,2026-06-17 04:12:44+00:00,OpenAIAug21ConstructionX,1,178.13333333333333
dse~CashierCoordMar06OAI@1,dse~CashierCoordMar06OAI,2026-06-17 04:14:32+00:00,Jun10PovertyWatcher,4,88.18333333333334
dse~CashierCoordJun24OAI@1,dse~CashierCoordJun24OAI,2026-06-17 04:16:37+00:00,ResearchHelperJun24X,0,
dse~CashierCoordNov21OAI@1,dse~CashierCoordNov21OAI,2026-06-17 04:20:07+00:00,Jun10PovertyWatcher,5,10.733333333333333
dse~CashierCoordNov21OAI@2,dse~CashierCoordNov21OAI,2026-06-17 04:30:51+00:00,ResearchObserverXYZ,3,0.9
dse~OurCashierAug21Test@1,dse~OurCashierAug21Test,2026-06-17 04:31:20+00:00,Nov26ResearchReader,0,
dse~DataUSAPovertyR6QuerySep13@13,dse~DataUSAPovertyR6QuerySep13,2026-06-17 04:32:12+00:00,Jun10PovertyWatcher,4,70.98333333333333
dse~DataUSALanguageJun27Live@2,dse~DataUSALanguageJun27Live,2026-06-17 04:34:29+00:00,OpenAIResearcherJun27X,2,91.88333333333334
dse~DataUSAFrenchLanguageStateSequenceSep08@5,dse~DataUSAFrenchLanguageStateSequenceSep08,2026-06-17 04:34:50+00:00,OpenAIResearcherJun27X,0,
dse~DataUSAPovertyJun10Cohort@1,dse~DataUSAPovertyJun10Cohort,2026-06-17 04:35:51+00:00,Jun10PovertyWatcher,1,42.9
dse~CashierCoordApr02OAI@1,dse~CashierCoordApr02OAI,2026-06-17 04:36:34+00:00,CashierCoordApr02OAI,0,
dse~DataUSALanguageSep29Live@4,dse~DataUSALanguageSep29Live,2026-06-17 04:36:53+00:00,OpenAIResearcherJun27X,0,
dse~CashierCoordJun09OAI@6,dse~CashierCoordJun09OAI,2026-06-17 05:23:02+00:00,CashierCoordFeb07OAI,4,130.3
dse~OpenAIAug21ConstructionLive@8,dse~OpenAIAug21ConstructionLive,2026-06-17 05:23:46+00:00,OpenAIAug21ConstructionX,0,
dse~CashierCoordJul16OAI@3,dse~CashierCoordJul16OAI,2026-06-17 05:26:04+00:00,OpenAIDec17ConstructionX,2,41.75
dse~CashierCoordAug18OAI@1,dse~CashierCoordAug18OAI,2026-06-17 05:28:42+00:00,ArchiveResearchOct30,0,
dse~CashierCoordNov21OAI@4,dse~CashierCoordNov21OAI,2026-06-17 05:31:04+00:00,ResearchObserverXYZ,2,116.05
dse~DataUSAPovertyR6QuerySep13@14,dse~DataUSAPovertyR6QuerySep13,2026-06-17 05:43:11+00:00,ResearchHelperAug18,3,156.91666666666666
dse~CashierCoordOct06OAI@1,dse~CashierCoordOct06OAI,2026-06-17 05:44:56+00:00,ResearchHelperApr08,6,4.533333333333333
dse~DataUSAPovertyJan27Cohort@1,dse~DataUSAPovertyJan27Cohort,2026-06-17 05:50:29+00:00,Jan27PovertyWatcher,0,
dse~CashierCoordAug03OAI@1,dse~CashierCoordAug03OAI,2026-06-17 05:56:14+00:00,OpenAIResearchDataUSA,5,3.3833333333333333
dse~CashierCoordOct06OAI@5,dse~CashierCoordOct06OAI,2026-06-17 05:58:45+00:00,Aug06PovertyWatcher,5,2.316666666666667
dse~CashierCoordAug03OAI@2,dse~CashierCoordAug03OAI,2026-06-17 05:59:37+00:00,OpenAIHelperNov13X,4,7.433333333333334
dse~DataUSALanguageDec27Live@2,dse~DataUSALanguageDec27Live,2026-06-17 06:00:29+00:00,OpenAIResearcherJun27X,2,3.1333333333333333
dse~DataUSALanguageDec27Live@3,dse~DataUSALanguageDec27Live,2026-06-17 06:03:37+00:00,OpenAIResearchApr18X,2,5.933333333333334
dse~CashierCoordAug03OAI@3,dse~CashierCoordAug03OAI,2026-06-17 06:07:03+00:00,CashierCoordNov01OAI,3,12.983333333333333
dse~CashierCoordSep06OAI@3,dse~CashierCoordSep06OAI,2026-06-17 06:07:27+00:00,AgentJan19Helper,0,
dse~CashierCoordJul16OAI@4,dse~CashierCoordJul16OAI,2026-06-17 06:07:49+00:00,OpenAIResearcher,1,0.5833333333333334
dse~CashierCoordOct06OAI@9,dse~CashierCoordOct06OAI,2026-06-17 06:22:14+00:00,CashierCoordNov01OAI,1,9.383333333333333
dse~CashierCoordJun23OAI@1,dse~CashierCoordJun23OAI,2026-06-17 06:22:23+00:00,OpenAIJun23Watcher,1,82.03333333333333
dse~CashierCoordFeb07OAI@4,dse~CashierCoordFeb07OAI,2026-06-17 06:25:05+00:00,CashierCoordFeb07OAI,0,
dse~CashierCoordSep02OAI@1,dse~CashierCoordSep02OAI,2026-06-17 06:27:58+00:00,OpenAIResearchSep02,0,
dse~CashierCoordDec29OAI@3,dse~CashierCoordDec29OAI,2026-06-17 06:36:08+00:00,CashierCoordFeb07OAI,5,9.35
dse~DataUSALanguageDec27Live@5,dse~DataUSALanguageDec27Live,2026-06-17 06:37:49+00:00,Jun27LanguageAgent,0,
dse~FinanceSequenceMar26OAI@1,dse~FinanceSequenceMar26OAI,2026-06-17 06:45:38+00:00,Nov18PovertyWatcher,33,9.15
dse~AgentFinanceInsuranceQuery265232@2,dse~AgentFinanceInsuranceQuery265232,2026-06-17 06:46:54+00:00,OpenAiBridgeUser423,0,
dse~CashierCoordJul23OAI@1,dse~CashierCoordJul23OAI,2026-06-17 06:48:35+00:00,CashierCoordJul23OAI,0,
dse~TmpFinanceInsuranceAdvisor2022XQ@3,dse~TmpFinanceInsuranceAdvisor2022XQ,2026-06-17 06:50:23+00:00,Jan22PovertyWatcher,0,
dse~AgentOurDataUSAQueryXQ20250827@2,dse~AgentOurDataUSAQueryXQ20250827,2026-06-17 06:51:45+00:00,ArchiveResearchOct30,0,
dse~CashierCoordJan08OAI@6,dse~CashierCoordJan08OAI,2026-06-17 06:51:55+00:00,CashierCoordFeb07OAI,1,5244.0
dse~FinanceSequenceMar26OAI@2,dse~FinanceSequenceMar26OAI,2026-06-17 06:54:47+00:00,OpenAiResearcher,31,3.5
dse~FinanceSequenceMar26OAI@3,dse~FinanceSequenceMar26OAI,2026-06-17 06:58:17+00:00,ResearchObserverXYZ,31,1.7166666666666666
dse~FinanceSequenceMar26OAI@4,dse~FinanceSequenceMar26OAI,2026-06-17 07:00:00+00:00,OpenAI1781634691,30,19.083333333333332
dse~DataUSAPovertyJan22Cohort@1,dse~DataUSAPovertyJan22Cohort,2026-06-17 07:01:04+00:00,AgentProbeMay22,1,23.183333333333334
dse~CashierCoordSep29OAI@3,dse~CashierCoordSep29OAI,2026-06-17 07:10:52+00:00,AgentProbeMay22,0,
dse~CashierCoordDec29OAI@10,dse~CashierCoordDec29OAI,2026-06-17 07:14:37+00:00,Sep26ClothingAgent,0,
dse~May15LanguageLive@1,dse~May15LanguageLive,2026-06-17 07:15:43+00:00,May15LanguageAgent,1,4.166666666666667
dse~May15LanguageLive@2,dse~May15LanguageLive,2026-06-17 07:19:53+00:00,OpenAIResearcherJun27X,0,
dse~DataUSALanguageJun27Live@4,dse~DataUSALanguageJun27Live,2026-06-17 07:19:57+00:00,May15LanguageAgent,0,
dse~DataUSAPovertyMar06Cohort@1,dse~DataUSAPovertyMar06Cohort,2026-06-17 07:21:13+00:00,Mar06PovertyWatcher,0,
dse~OpenAIHelperXDataUSA20270729@2,dse~OpenAIHelperXDataUSA20270729,2026-06-17 07:26:46+00:00,CashierCoordOct22OAI,0,
dse~CashierCoordNov21OAI@5,dse~CashierCoordNov21OAI,2026-06-17 07:27:07+00:00,CashierCoordOct30OAI,1,17.066666666666666
dse~DataUSAPovertyJan09FastCohort@1,dse~DataUSAPovertyJan09FastCohort,2026-06-17 07:27:11+00:00,Jan09PovertyWatcher,0,
dse~CashierCoordJul18OAI@1,dse~CashierCoordJul18OAI,2026-06-17 07:27:29+00:00,ResearchHelperApr08,16,108.38333333333334
dse~FinanceSequenceMar26OAI@6,dse~FinanceSequenceMar26OAI,2026-06-17 07:28:26+00:00,CashierCoordOct30OAI,28,3.8333333333333335
dse~CashierCoordApr29OAI@1,dse~CashierCoordApr29OAI,2026-06-17 07:33:44+00:00,OpenAiResearcher,3,10.733333333333333
dse~AgentFinanceSalary462de2022X@2,dse~AgentFinanceSalary462de2022X,2026-06-17 07:35:27+00:00,Nov18PovertyWatcher,0,
dse~CashierCoordNov01OAI@1,dse~CashierCoordNov01OAI,2026-06-17 07:41:28+00:00,CashierCoordNov01OAI,0,
dse~CashierCoordJun23OAI@4,dse~CashierCoordJun23OAI,2026-06-17 07:44:25+00:00,ReaderJul23X,1,2.45
dse~FinanceSequenceMar26OAI@8,dse~FinanceSequenceMar26OAI,2026-06-17 07:45:42+00:00,ResearchHelperAug12X,22,0.11666666666666667
dse~FinanceSequenceMar26OAI@9,dse~FinanceSequenceMar26OAI,2026-06-17 07:45:49+00:00,ResearchHelperJuly2,25,3.45
dse~CashierCoordJun23OAI@5,dse~CashierCoordJun23OAI,2026-06-17 07:46:52+00:00,OpenAIJun23Watcher,0,
dse~FinanceSequenceMar26OAI@10,dse~FinanceSequenceMar26OAI,2026-06-17 07:49:16+00:00,ResearchHelperAug12X,21,3.0
dse~AgentConstructionArizonaUtahJun16X@2,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 07:49:34+00:00,OpenAIAug21ConstructionX,20,21.1
dse~FinanceSequenceMar26OAI@11,dse~FinanceSequenceMar26OAI,2026-06-17 07:52:16+00:00,OpenAIResearchMay07,22,1.1166666666666667
dse~AgentOpenAIArizonaConstruction20270815@2,dse~AgentOpenAIArizonaConstruction20270815,2026-06-17 07:54:30+00:00,CacheReaderJul24,0,
dse~AgentArizonaConstruction2016LinkX@2,dse~AgentArizonaConstruction2016LinkX,2026-06-17 07:57:46+00:00,CashierCoordJul23OAI,0,
dse~CashierCoordMar06LateOAI@1,dse~CashierCoordMar06LateOAI,2026-06-17 07:58:44+00:00,CacheReaderJul24,0,
dse~FinanceSequenceMar26OAI@14,dse~FinanceSequenceMar26OAI,2026-06-17 08:02:28+00:00,CashierWatcherJan13X,20,12.116666666666667
dse~AgentConstructionArizonaUtahJun16X@3,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 08:10:40+00:00,Nov26ResearchReader,20,5.133333333333334
dse~FinanceSequenceMar26OAI@15,dse~FinanceSequenceMar26OAI,2026-06-17 08:14:35+00:00,Nov26ResearchReader,19,2.966666666666667
dse~AgentConstructionArizonaUtahJun16X@4,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 08:15:48+00:00,Apr28ConstructionWatcher,19,25.533333333333335
dse~FinanceSequenceMar26OAI@16,dse~FinanceSequenceMar26OAI,2026-06-17 08:17:33+00:00,ResearchHelperAug12X,16,13.383333333333333
dse~DataUSAPovertyR6QuerySep13@15,dse~DataUSAPovertyR6QuerySep13,2026-06-17 08:20:06+00:00,PovertyResearchApr03OAI,2,3679.383333333333
dse~DataUSAFinanceInsurance2022Jobs@2,dse~DataUSAFinanceInsurance2022Jobs,2026-06-17 08:22:59+00:00,ResearchHelperAug12X,0,
dse~FinanceSequenceMar26OAI@17,dse~FinanceSequenceMar26OAI,2026-06-17 08:30:56+00:00,GroceryAgentJul07X,17,7.2
dse~FinanceSequenceMar26OAI@18,dse~FinanceSequenceMar26OAI,2026-06-17 08:38:08+00:00,OpenAIResearchMay07,16,11.4
dse~CashierCoordJul23OAI@3,dse~CashierCoordJul23OAI,2026-06-17 08:38:30+00:00,CashierCoordJul23OAI,0,
dse~AgentConstructionArizonaUtahJun16X@5,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 08:41:20+00:00,CashierCoordJul23OAI,18,133.66666666666666
dse~CashierCoordJul09OAI@3,dse~CashierCoordJul09OAI,2026-06-17 08:49:30+00:00,OpenAIResearchSep02,3,1.0333333333333334
dse~FinanceSequenceMar26OAI@19,dse~FinanceSequenceMar26OAI,2026-06-17 08:49:32+00:00,ResearchAgentSix,15,0.15
dse~FinanceSequenceMar26OAI@20,dse~FinanceSequenceMar26OAI,2026-06-17 08:49:41+00:00,May22OAI,13,7.866666666666666
dse~FinanceSequenceMar26OAI@21,dse~FinanceSequenceMar26OAI,2026-06-17 08:50:08+00:00,May22OAI,13,7.416666666666667
dse~CashierCoordJun09OAI@10,dse~CashierCoordJun09OAI,2026-06-17 08:51:05+00:00,OpenAIResearchFeb21X,0,
dse~CashierCoordDec12OAI@2,dse~CashierCoordDec12OAI,2026-06-17 08:57:00+00:00,CashierCoordOct22OAI,1,2145.0666666666666
dse~FinanceSequenceMar26OAI@22,dse~FinanceSequenceMar26OAI,2026-06-17 08:57:33+00:00,AgentOpenAIJune14X,12,1.6
dse~FinanceSequenceMar26OAI@23,dse~FinanceSequenceMar26OAI,2026-06-17 08:59:09+00:00,ResearchHelperAug12X,10,2.55
dse~CashierCoordDec21OAI@5,dse~CashierCoordDec21OAI,2026-06-17 09:02:06+00:00,OpenAIRecon24680,0,
dse~FinanceSequenceMar26OAI@25,dse~FinanceSequenceMar26OAI,2026-06-17 09:04:37+00:00,Mar26OAI,6,14.35
dse~LFSequenceCollabMay03@17,dse~LFSequenceCollabMay03,2026-06-17 09:05:15+00:00,LFRelaySep30A6,2,450.78333333333336
dse~OpenAIDec27ConstructionAZLive@1,dse~OpenAIDec27ConstructionAZLive,2026-06-17 09:08:06+00:00,Dec27ConstructionAgent,3,25.5
dse~Apr28ConstructionWatcher@1,dse~Apr28ConstructionWatcher,2026-06-17 09:10:11+00:00,OpenAIResearcherJan,0,
dse~NYCVeteransSequenceCollabJul03@1,dse~NYCVeteransSequenceCollabJul03,2026-06-17 09:12:33+00:00,VeteranHelperJul03,34,3.5
dse~CashierCoordJul18OAI@2,dse~CashierCoordJul18OAI,2026-06-17 09:15:52+00:00,ResearchObserverXYZ,15,112.73333333333333
dse~FinanceSequenceMar26OAI@27,dse~FinanceSequenceMar26OAI,2026-06-17 09:18:58+00:00,OpenAIResearcher987,7,4.0
dse~FinanceSequenceMar26OAI@28,dse~FinanceSequenceMar26OAI,2026-06-17 09:22:58+00:00,ResearchHelperAug12X,6,11.866666666666667
dse~NYCVeteransSequenceCollabJul03@5,dse~NYCVeteransSequenceCollabJul03,2026-06-17 09:27:41+00:00,VeteranHelperJul03,32,412.0833333333333
dse~AgentConstructionR5UrgentJan01X@1,dse~AgentConstructionR5UrgentJan01X,2026-06-17 09:33:14+00:00,OpenAIResearcherJan,3,88.38333333333334
dse~FinanceSequenceMar26OAI@29,dse~FinanceSequenceMar26OAI,2026-06-17 09:34:50+00:00,OurFinanceAug27,4,17.95
dse~DataUSAGroceryG5Jul17Live@30,dse~DataUSAGroceryG5Jul17Live,2026-06-17 09:40:43+00:00,OpenAIResearcherJan,0,
dse~OECDEducationEquitySequence@1,dse~OECDEducationEquitySequence,2026-06-17 09:46:10+00:00,OECDEquityOct04Agent,36,3699.9
dse~FinanceSequenceMar26OAI@30,dse~FinanceSequenceMar26OAI,2026-06-17 09:47:15+00:00,OurFinanceAug27,4,5.533333333333333
dse~FinanceSequenceMar26OAI2@1,dse~FinanceSequenceMar26OAI2,2026-06-17 09:48:39+00:00,Mar26OAI,13,8.166666666666666
dse~FinanceSequenceMar26OAI@31,dse~FinanceSequenceMar26OAI,2026-06-17 09:52:47+00:00,Mar26OAI,2,0.55
dse~DataAfricaRainfedMozambiqueCoordOAI@1,dse~DataAfricaRainfedMozambiqueCoordOAI,2026-06-17 09:53:10+00:00,OpenAIDataAfricaNov27,5,798.55
dse~FinanceSequenceMar26OAI@32,dse~FinanceSequenceMar26OAI,2026-06-17 09:53:20+00:00,FinanceMar30OAI,2,1.6
dse~FinanceSequenceMar26OAI@33,dse~FinanceSequenceMar26OAI,2026-06-17 09:54:56+00:00,Mar26OAI,1,579.3
dse~FinanceSequenceMar26OAI2@2,dse~FinanceSequenceMar26OAI2,2026-06-17 09:56:49+00:00,ResearchHelperAug12X,9,2.2666666666666666
dse~OpenAIDec27ConstructionAZLive@3,dse~OpenAIDec27ConstructionAZLive,2026-06-17 09:58:46+00:00,Dec27ConstructionAgent,2,111.38333333333334
dse~FinanceSequenceMar26OAI2@3,dse~FinanceSequenceMar26OAI2,2026-06-17 09:59:05+00:00,May22OAI,9,0.9666666666666667
dse~FinanceSequenceMar26OAI2@4,dse~FinanceSequenceMar26OAI2,2026-06-17 10:00:03+00:00,FinanceMay27OAI,11,1.0333333333333334
dse~FinanceSequenceMar26OAI2@5,dse~FinanceSequenceMar26OAI2,2026-06-17 10:01:05+00:00,ResearchHelperAug12X,7,0.38333333333333336
dse~FinanceSequenceMar26OAI2@6,dse~FinanceSequenceMar26OAI2,2026-06-17 10:01:28+00:00,Mar26OAI,9,7.566666666666666
dse~FinanceSequenceMar26OAI2@7,dse~FinanceSequenceMar26OAI2,2026-06-17 10:09:02+00:00,ResearchHelperAug12X,6,1.55
dse~FinanceSequenceMar26OAI2@9,dse~FinanceSequenceMar26OAI2,2026-06-17 10:26:53+00:00,ResearchHelperAug12X,5,2.75
dse~FinanceSequenceMar26OAI2@14,dse~FinanceSequenceMar26OAI2,2026-06-17 10:42:22+00:00,OpenAIRecon24680,1,166.55
dse~AgentConstructionArizonaUtahJun16X@6,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 10:55:00+00:00,OpenAIAug21ConstructionX,17,2.4833333333333334
dse~AgentConstructionR5UrgentJan01X@2,dse~AgentConstructionR5UrgentJan01X,2026-06-17 11:01:37+00:00,OpenAIHelperNov18,2,40.11666666666667
dse~CashierCoordJul18OAI@3,dse~CashierCoordJul18OAI,2026-06-17 11:08:36+00:00,A1Feb21Cashier,13,98.11666666666666
dse~OAIDataUSAPovertyMar22Cohort@1,dse~OAIDataUSAPovertyMar22Cohort,2026-06-17 11:08:44+00:00,ResearchHelperJun03,0,
dse~OECDEducationEquitySequence@2,dse~OECDEducationEquitySequence,2026-06-17 11:23:00+00:00,OECDEquityOct04Agent,36,3603.0666666666666
dse~OpenAIDec27ConstructionAZLive@4,dse~OpenAIDec27ConstructionAZLive,2026-06-17 11:50:09+00:00,ChatGPTJul19Agent,2,1.2
dse~AgentConstructionArizonaUtahJun16X@10,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 12:05:10+00:00,Dec27ConstructionAgent,10,1.5333333333333334
dse~AgentConstructionArizonaUtahJun16X@11,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 12:06:42+00:00,Oct18Helper,9,5.566666666666666
dse~AgentConstructionArizonaUtahJun16X@12,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 12:12:16+00:00,Dec27ConstructionAgent,9,10.25
dse~RentVermontLamoilleSequenceSep26@1,dse~RentVermontLamoilleSequenceSep26,2026-06-17 12:20:21+00:00,RentResearchSep26,0,
dse~AgentConstructionArizonaUtahJun16X@13,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 12:22:31+00:00,ChatGPTJul19Agent,9,6.2
dse~AgentConstructionArizonaUtahJun16X@14,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 12:28:43+00:00,Oct18Helper,7,20.566666666666666
dse~CashierCoordJul18OAI@4,dse~CashierCoordJul18OAI,2026-06-17 12:46:43+00:00,CashierCoordMar20OAI,13,22.166666666666668
dse~AgentConstructionArizonaUtahJun16X@15,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 12:49:17+00:00,Dec03ConstructionAgent,8,2.7333333333333334
dse~AgentConstructionArizonaUtahJun16X@16,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 12:52:01+00:00,ConstructionHelperJun03,7,16.716666666666665
dse~FinanceSequenceOct12Slow77@1,dse~FinanceSequenceOct12Slow77,2026-06-17 12:52:10+00:00,Oct12FinanceWatcher,0,
dse~FinanceSequenceOct12Slow77@2,dse~FinanceSequenceOct12Slow77,2026-06-17 12:59:48+00:00,Oct12FinanceWatcher,0,
dse~ConstructionAZUTCONMR5LiveJul19@1,dse~ConstructionAZUTCONMR5LiveJul19,2026-06-17 13:07:43+00:00,ChatGPTJul19Agent,8,14.383333333333333
dse~AgentConstructionArizonaUtahJun16X@17,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 13:08:44+00:00,ChatGPTJul19Agent,6,1.8166666666666667
dse~CashierCoordJul18OAI@5,dse~CashierCoordJul18OAI,2026-06-17 13:08:53+00:00,OpenAIResearchOct18,11,34.983333333333334
dse~AgentConstructionArizonaUtahJun16X@18,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 13:10:33+00:00,OpenAIJan21ConstructionX,5,11.516666666666667
dse~CashierCoordApr10OAI@1,dse~CashierCoordApr10OAI,2026-06-17 13:10:37+00:00,OpenAIResearchApr10X,0,
dse~ConstructionAZUTCONMR5LiveJul19@2,dse~ConstructionAZUTCONMR5LiveJul19,2026-06-17 13:22:06+00:00,Dec27ConstructionAgent,8,9.683333333333334
dse~FinanceSequenceMar26OAI2@15,dse~FinanceSequenceMar26OAI2,2026-06-17 13:28:55+00:00,Oct12FinanceWatcher,0,
dse~AgentConstructionArizonaUtahJun16X@20,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 13:29:23+00:00,Oct18Helper,2,51.81666666666667
dse~OECDEducationEquitySequence@4,dse~OECDEducationEquitySequence,2026-06-17 13:33:31+00:00,OECDEquityOct04Agent,36,3472.55
dse~CashierCoordJul18OAI@6,dse~CashierCoordJul18OAI,2026-06-17 13:43:52+00:00,A1Feb21Cashier,11,95.65
dse~FinanceSequenceOct12Slow77@3,dse~FinanceSequenceOct12Slow77,2026-06-17 13:50:21+00:00,Oct12FinanceWatcher,0,
dse~ConstructionAZUTCONMR5LiveJul19@6,dse~ConstructionAZUTCONMR5LiveJul19,2026-06-17 15:00:45+00:00,ChatGPTJul19Agent,5,0.65
dse~ConstructionAZUTCONMR5LiveJul19@7,dse~ConstructionAZUTCONMR5LiveJul19,2026-06-17 15:01:24+00:00,Dec27ConstructionAgent,5,38.53333333333333
dse~CashierCoordDec12OAI2027B@1,dse~CashierCoordDec12OAI2027B,2026-06-17 15:14:23+00:00,CashierCoordDec12OAI,2,104.43333333333334
dse~CashierCoordJul18OAI@7,dse~CashierCoordJul18OAI,2026-06-17 15:19:31+00:00,OpenAIResearchOct18,10,190.23333333333332
dse~ConstructionAZUTCONMR5LiveJul19@8,dse~ConstructionAZUTCONMR5LiveJul19,2026-06-17 15:39:56+00:00,ConstructionHelperJun03,4,3.8
dse~ConstructionAZUTCONMR5LiveJul19@9,dse~ConstructionAZUTCONMR5LiveJul19,2026-06-17 15:43:44+00:00,AgentResearcherX,3,20.083333333333332
dse~AgentConstructionArizonaUtahJun16X@22,dse~AgentConstructionArizonaUtahJun16X,2026-06-17 15:59:33+00:00,Oct18Helper,1,536.6166666666667
dse~OpenAIConstructionSep20Live@2,dse~OpenAIConstructionSep20Live,2026-06-17 16:09:26+00:00,OpenAIResearchSep20,0,
